sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T21:12:41.282830565Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6	0	0.000000	0.000000	3879243776	1990623232	1888620544	749461504	76656640	1249796096	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T21:12:42.293064342Z	1010	2	13.300493	13.300493	7.881773	5.418719	0.000000	0.000000	86.699507	0.000000	0.000000	0.000000	1	0	3529.876057	3257.661835	3879243776	1981370368	1897873408	749039616	76656640	1259458560	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	3924243.193806	89991.052180	2860.724006	794.865528	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T21:12:43.293931397Z	2011	2	2.020202	2.020202	1.010101	1.010101	0.000000	0.000000	97.979798	0.000000	0.000000	0.000000	3	0	2765.602052	1519.682341	3879243776	1983430656	1895813120	746975232	76656640	1259462656	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	59681.252654	58853.969959	71.937626	68.940225	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T21:12:44.29350952Z	3010	2	0.000000	2.040816	0.000000	0.000000	2.040816	0.000000	97.959184	0.000000	0.000000	0.000000	1	0	3340.409031	1939.818242	3879243776	1984434176	1894809600	745971712	76656640	1259462656	0	0	0.000000	0.000000	0.000000	1741534.603677	0	40.016880	60254.416156	60434.492115	88.037135	87.036713	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T21:12:45.293109744Z	4010	2	1.507538	1.507538	0.502513	1.005025	0.000000	0.000000	98.492462	0.000000	0.000000	0.000000	1	0	3077.230412	1809.723607	3879243776	1984430080	1894813696	745971712	76656640	1259466752	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58456.373430	58470.379030	65.026000	65.026000	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	0.180000	0.180000
5	2026-09-24T21:12:46.293109533Z	5010	2	1.015228	2.030457	1.015228	0.000000	1.015228	0.000000	97.969543	0.000000	0.000000	0.000000	1	0	2812.000582	1661.000344	3879243776	1984421888	1894821888	745971712	76656640	1259474944	0	0	0.000000	0.000000	0.000000	19513348.039263	0	36.000007	58305.012069	58305.012069	63.000013	63.000013	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	0.180000	0.180000
6	2026-09-24T21:12:47.29310769Z	6010	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.000000	0.000000	1	0	2621.004665	1580.002812	3879243776	1984675840	1894567936	745713664	76656640	1259479040	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58305.103783	58305.103783	63.000112	63.000112	0.000000	0.000000	0.000000	0.000000	0.310000	0.000000	0.000000	0.140000	0.140000
7	2026-09-24T21:12:48.293109671Z	7010	2	2.512563	4.020101	1.005025	1.507538	1.507538	0.000000	95.979899	0.000000	0.000000	0.000000	1	0	3547.993191	1974.996210	3879243776	1985421312	1893822464	744968192	76656640	1259479040	0	0	0.000000	0.000000	737278.585162	208895.599129	1	43.999916	64722.875797	64628.875977	98.999810	97.999812	0.000000	0.000000	0.000000	0.000000	0.310000	0.000000	0.000000	0.140000	0.140000
8	2026-09-24T21:12:49.293113844Z	8010	2	50.000000	61.979167	45.833333	4.166667	11.979167	0.000000	38.020833	0.400000	0.080000	0.030000	4	0	24002.898300	11362.951855	3879243776	1985671168	1893572608	744710144	76656640	1259487232	0	0	0.000000	0.000000	1359866.238247	6553572.232514	0	343.998542	61756.738337	61756.738337	97.999585	97.999585	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	1.020000	0.840000
9	2026-09-24T21:12:50.293813429Z	9010	2	22.842640	57.360406	20.812183	2.030457	34.517766	0.000000	42.639594	0.400000	0.080000	0.030000	2	1	17050.073201	8493.058969	3879243776	1985921024	1893322752	744452096	76656640	1259495424	0	0	0.000000	0.000000	1195195.941316	15566199.194604	1	783.451963	75050.500974	75050.500974	133.906330	133.906330	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	1.020000	0.840000
10	2026-09-24T21:12:51.29313148Z	10010	2	37.948718	56.410256	33.846154	4.102564	18.461538	0.000000	43.589744	0.400000	0.080000	0.030000	5	0	9679.600926	3851.626586	3879243776	2055274496	1823969280	673030144	76656640	1261563904	0	0	0.000000	0.000000	16395.180562	31040175.599429	0	496.338474	3402705.447758	3402705.447758	513.350075	513.350075	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	5.180000	4.850000
11	2026-09-24T21:12:52.293543951Z	11010	2	53.061224	64.795918	47.448980	5.612245	11.734694	0.000000	35.204082	0.400000	0.080000	0.030000	4	0	7826.771691	3241.662911	3879243776	2026115072	1853128704	697032704	76656640	1266720768	0	0	0.000000	0.000000	16377.244878	32017513.736109	0	307.873012	5245478.397525	5245478.397525	584.758805	584.758805	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	5.180000	4.850000
12	2026-09-24T21:12:53.293109738Z	12010	2	51.000000	60.500000	45.500000	5.500000	9.500000	0.000000	39.500000	0.400000	0.080000	0.030000	3	0	9117.959200	3843.668998	3879243776	2054754304	1824489472	665292800	76656640	1269821440	0	0	0.000000	0.000000	0.000000	35163044.497182	0	256.111209	3172478.553638	3172478.553638	374.162469	374.162469	0.000000	0.000000	0.000000	0.000000	0.950000	0.000000	0.000000	6.240000	5.600000
13	2026-09-24T21:12:54.293744921Z	13010	2	48.743719	61.306533	44.723618	4.020101	12.562814	0.000000	38.693467	0.450000	0.100000	0.030000	5	0	9082.230949	3697.651245	3879243776	2029469696	1849774080	686452736	76656640	1273946112	0	0	0.000000	0.000000	0.000000	38097272.536290	0	291.814639	4206045.311606	4206047.310336	478.695931	478.695931	0.000000	0.000000	0.000000	0.000000	0.950000	0.000000	0.000000	6.240000	5.600000
14	2026-09-24T21:12:55.293119797Z	14010	2	54.822335	66.497462	48.223350	6.598985	11.675127	0.000000	33.502538	0.450000	0.100000	0.030000	3	0	8451.283176	3272.045464	3879243776	2046451712	1832792064	665341952	76656640	1278074880	0	0	0.000000	0.000000	16394.248586	37518237.888606	0	408.255214	4208652.967856	4208652.967856	429.268350	429.268350	0.000000	0.000000	0.000000	0.000000	1.320000	0.000000	0.000000	7.460000	6.400000
15	2026-09-24T21:12:56.293119081Z	15010	2	50.761421	63.451777	45.685279	5.076142	12.690355	0.000000	36.548223	0.450000	0.100000	0.030000	6	0	9701.006946	3616.002589	3879243776	2049323008	1829920768	659369984	76656640	1281175552	0	0	0.000000	0.000000	16384.011731	42348574.321579	0	312.000223	3170862.270337	3170862.270337	372.000266	372.000266	0.000000	0.000000	0.000000	0.000000	1.320000	0.000000	0.000000	7.460000	6.400000
16	2026-09-24T21:12:57.293128559Z	16010	2	47.979798	66.161616	43.434343	4.545455	18.181818	0.000000	33.838384	0.450000	0.100000	0.030000	3	0	10721.898410	4643.955999	3879243776	2031566848	1847676928	673001472	76656640	1285300224	0	0	0.000000	0.000000	32767.689526	41844339.524883	0	463.995604	4206398.144378	4206398.144378	435.995869	435.995869	0.000000	0.000000	0.000000	0.000000	1.810000	0.000000	0.000000	9.190000	7.410000
17	2026-09-24T21:12:58.29311225Z	17010	2	49.746193	67.005076	42.639594	7.106599	17.258883	0.000000	32.994924	0.450000	0.100000	0.030000	3	0	10289.167827	4147.067643	3879243776	2045825024	1833418752	654614528	76656640	1289428992	0	0	0.000000	0.000000	32768.534488	48284435.567429	0	452.007373	4207729.632278	4207729.632278	459.007487	459.007487	0.000000	0.000000	0.000000	0.000000	1.810000	0.000000	0.000000	9.190000	7.410000
18	2026-09-24T21:12:59.293118596Z	18010	2	49.009901	70.297030	42.574257	5.940594	21.287129	0.495050	29.702970	0.490000	0.110000	0.040000	5	1	14124.910264	5200.966958	3879243776	2041618432	1837625344	655728640	76656640	1292521472	0	0	0.000000	0.000000	32767.791826	62373491.741207	0	527.996646	3168210.872356	3168224.872267	319.997967	319.997967	0.000000	0.000000	0.000000	0.000000	2.020000	0.000000	0.000000	11.870000	9.330000
