sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-23T15:36:00.385974096Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.340000	0.980000	0.540000	6	0	0.000000	0.000000	3879243776	1095036928	2784206848	582328320	81235968	2294956032	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190000	0.000000	0.000000	3.140000	2.860000
1	2026-09-23T15:36:01.398325695Z	1012	2	7.575758	7.575758	4.040404	3.535354	0.000000	0.000000	92.424242	1.340000	0.980000	0.540000	1	0	2833.007849	2545.558307	3879243776	1090244608	2788999168	578617344	81235968	2303356928	0	0	0.000000	0.000000	72828.452811	0.000000	0	3.951196	3377376.035928	115180.339668	2464.558780	1075.713231	0.000000	0.000000	0.000000	0.000000	0.700000	0.000000	0.000000	2.570000	2.340000
2	2026-09-23T15:36:02.398041236Z	2012	2	4.020101	4.522613	1.507538	2.512563	0.502513	0.000000	95.477387	1.340000	0.980000	0.540000	1	0	2142.609489	1252.356247	3879243776	1097756672	2781487104	570675200	81235968	2303782912	0	0	0.000000	0.000000	422008.044830	0.000000	0	20.005691	65023.496649	63759.136988	133.037844	125.035568	0.000000	0.000000	0.000000	0.000000	0.700000	0.000000	0.000000	2.570000	2.340000
3	2026-09-23T15:36:03.397744886Z	3011	2	2.010050	2.010050	1.507538	0.502513	0.000000	0.000000	97.989950	1.230000	0.960000	0.540000	1	0	2649.785306	1616.479069	3879243776	1099821056	2779422720	568610816	81235968	2303782912	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61674.278159	60856.035660	97.028756	90.026681	0.000000	0.000000	0.000000	0.000000	0.570000	0.000000	0.000000	2.110000	1.920000
4	2026-09-23T15:36:04.398228111Z	4012	2	0.505051	0.505051	0.000000	0.505051	0.000000	0.000000	99.494949	1.230000	0.960000	0.540000	1	0	2957.570783	1705.175991	3879243776	1099812864	2779430912	568610816	81235968	2303791104	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58275.838784	58275.838784	62.969571	62.969571	0.000000	0.000000	0.000000	0.000000	0.570000	0.000000	0.000000	2.110000	1.920000
5	2026-09-23T15:36:05.397917565Z	5011	2	1.507538	2.512563	1.005025	0.502513	1.005025	0.000000	97.487437	1.230000	0.960000	0.540000	1	0	3102.963601	1876.582758	3879243776	1100054528	2779189248	568352768	81240064	2303803392	0	0	0.000000	0.000000	4097.272375	19720171.941635	0	40.012426	58322.111465	58322.111465	63.019570	63.019570	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	1.720000	1.570000
6	2026-09-23T15:36:06.398181183Z	6012	2	1.005025	1.005025	0.502513	0.502513	0.000000	0.000000	98.994975	1.230000	0.960000	0.540000	1	0	2770.269710	1641.567255	3879243776	1100054528	2779189248	568352768	81240064	2303803392	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58288.634125	58288.634125	62.983397	62.983397	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	1.720000	1.570000
7	2026-09-23T15:36:07.39753517Z	7011	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	1.230000	0.960000	0.540000	1	0	2699.744070	1571.014896	3879243776	1100562432	2778681344	567836672	81240064	2303811584	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58341.689490	58341.689490	63.040725	63.040725	0.000000	0.000000	0.000000	0.000000	0.380000	0.000000	0.000000	1.410000	1.280000
8	2026-09-23T15:36:08.398188084Z	8012	2	1.500000	1.500000	0.500000	1.000000	0.000000	0.000000	98.500000	1.130000	0.950000	0.530000	1	0	3191.915953	1863.783110	3879243776	1100550144	2778693632	567836672	81240064	2303823872	0	0	0.000000	0.000000	8186.654818	0.000000	0	7.994780	58265.957341	58265.957341	62.958893	62.958893	0.000000	0.000000	0.000000	0.000000	0.380000	0.000000	0.000000	1.410000	1.280000
9	2026-09-23T15:36:09.397882595Z	9011	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	1.130000	0.950000	0.530000	1	0	3180.971758	1808.552497	3879243776	1100800000	2778443776	567578624	81240064	2303832064	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58321.816790	58321.816790	63.019252	63.019252	0.000000	0.000000	0.000000	0.000000	0.310000	0.000000	0.000000	1.150000	1.050000
