sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-23T15:36:00.270807132Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	72577024	1.885174	76079104	0.000000	0.000000	4
0	2026-09-23T15:36:00.270807132Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4538368	0.117883	6594560	0.000000	0.000000	3
0	2026-09-23T15:36:00.270807132Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	2024095744	52.575504	2516434944	0.000000	0.000000	41
1	2026-09-23T15:36:01.284404788Z	1013	isuconquest.go.service	1	0.080012	0.040006	0.069752	0.010359	72687616	1.888047	76079104	64656.818182	0.000000	4
1	2026-09-23T15:36:01.284404788Z	1013	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4538368	0.117883	6594560	0.000000	0.000000	3
1	2026-09-23T15:36:01.284404788Z	1013	mysql.service	1	1.251483	0.625741	0.844615	0.406868	2025062400	52.600613	2516434944	0.000000	0.000000	41
2	2026-09-23T15:36:02.285201643Z	2014	isuconquest.go.service	1	0.560553	0.280277	0.187351	0.373103	73453568	1.907943	76079104	384717.440985	0.000000	5
2	2026-09-23T15:36:02.285201643Z	2014	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4538368	0.117883	6594560	0.000000	0.000000	3
2	2026-09-23T15:36:02.285201643Z	2014	mysql.service	1	1.074244	0.537122	1.074244	0.000000	2025062400	52.600613	2516434944	0.000000	0.000000	41
3	2026-09-23T15:36:03.284995545Z	3014	isuconquest.go.service	1	1.105628	0.552814	1.013709	0.091919	73568256	1.910922	76079104	0.000000	0.000000	5
3	2026-09-23T15:36:03.284995545Z	3014	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4538368	0.117883	6594560	0.000000	0.000000	3
3	2026-09-23T15:36:03.284995545Z	3014	mysql.service	1	0.972100	0.486050	0.972000	0.000000	2025062400	52.600613	2516434944	0.000000	0.000000	41
4	2026-09-23T15:36:04.285193338Z	4014	isuconquest.go.service	1	1.199263	0.599631	0.386324	0.813039	73867264	1.918688	76079104	0.000000	0.000000	5
4	2026-09-23T15:36:04.285193338Z	4014	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4538368	0.117883	6594560	0.000000	0.000000	3
4	2026-09-23T15:36:04.285193338Z	4014	mysql.service	1	0.989004	0.494502	0.989104	0.000000	2025062400	52.600613	2516434944	0.000000	0.000000	41
5	2026-09-23T15:36:05.285020252Z	5014	isuconquest.go.service	1	1.115393	0.557697	0.607805	0.507488	74141696	1.925817	76079104	0.000000	0.000000	5
5	2026-09-23T15:36:05.285020252Z	5014	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4538368	0.117883	6594560	0.000000	0.000000	3
5	2026-09-23T15:36:05.285020252Z	5014	mysql.service	1	0.958066	0.479033	0.779535	0.178431	2025062400	52.600613	2516434944	0.000000	0.000000	41
