sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-23T15:36:00.371736749Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.780000	1.210000	0.610000	3	0	0.000000	0.000000	3849883648	1115594752	2734288896	594157568	80211968	2234691584	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.420000	0.000000	0.000000	3.680000	3.160000
1	2026-09-23T15:36:01.38428842Z	1012	2	10.050251	10.050251	5.025126	5.025126	0.000000	0.000000	89.949749	1.780000	1.210000	0.610000	1	0	3332.176260	2723.812129	3849883648	1115451392	2734432256	584785920	80211968	2244182016	0	0	0.000000	0.000000	64723.622808	0.000000	0	3.950416	3825872.639904	91989.397015	2894.667640	762.430371	0.000000	0.000000	0.000000	0.000000	0.890000	0.000000	0.000000	3.010000	2.590000
2	2026-09-23T15:36:02.385001334Z	2013	2	5.000000	5.000000	2.000000	3.000000	0.000000	0.000000	95.000000	1.780000	1.210000	0.610000	1	0	2100.502516	1198.145821	3849883648	1120186368	2729697280	579624960	80211968	2244608000	0	0	0.000000	0.000000	421587.443145	0.000000	0	11.991451	64921.716205	63710.579645	131.905962	124.910949	0.000000	0.000000	0.000000	0.000000	0.890000	0.000000	0.000000	3.010000	2.590000
3	2026-09-23T15:36:03.384963423Z	3013	2	2.525253	2.525253	1.515152	1.010101	0.000000	0.000000	97.474747	1.640000	1.190000	0.600000	1	0	2892.109651	1638.062105	3849883648	1122250752	2727632896	577560576	80211968	2244608000	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61658.337714	60972.311704	97.003678	92.003488	0.000000	0.000000	0.000000	0.000000	0.910000	0.000000	0.000000	2.470000	2.120000
4	2026-09-23T15:36:04.384968415Z	4013	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	1.640000	1.190000	0.600000	1	0	2723.986410	1613.991948	3849883648	1122242560	2727641088	577560576	80211968	2244616192	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58355.708863	58355.708863	63.999681	63.999681	0.000000	0.000000	0.000000	0.000000	0.910000	0.000000	0.000000	2.470000	2.120000
5	2026-09-23T15:36:05.384963908Z	5013	2	2.487562	3.980100	1.990050	0.497512	1.492537	0.000000	96.019900	1.640000	1.190000	0.600000	1	0	2899.013063	1711.007710	3849883648	1122238464	2727645184	577560576	80211968	2244620288	0	0	0.000000	0.000000	0.000000	19710040.813444	0	36.000162	58304.262719	58304.262719	63.000284	63.000284	0.000000	0.000000	0.000000	0.000000	0.740000	0.000000	0.000000	2.200000	1.910000
6	2026-09-23T15:36:06.384962469Z	6013	2	2.970297	2.970297	1.980198	0.495050	0.000000	0.495050	97.029703	1.640000	1.190000	0.600000	1	0	2894.004156	1668.002395	3849883648	1122725888	2727157760	577073152	80211968	2244620288	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58304.083725	58304.083725	63.000090	63.000090	0.000000	0.000000	0.000000	0.000000	0.740000	0.000000	0.000000	2.200000	1.910000
7	2026-09-23T15:36:07.384498622Z	7012	2	2.000000	2.000000	1.500000	0.500000	0.000000	0.000000	98.000000	1.640000	1.190000	0.600000	1	0	2831.313296	1689.783801	3849883648	1122975744	2726907904	576815104	80211968	2244628480	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58331.056686	58331.056686	63.029236	63.029236	0.000000	0.000000	0.000000	0.000000	0.610000	0.000000	0.000000	1.800000	1.570000
8	2026-09-23T15:36:08.384327035Z	8012	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	1.510000	1.170000	0.600000	1	0	2928.502496	1647.282654	3849883648	1123229696	2726653952	576557056	80211968	2244632576	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58314.005984	58314.005984	63.010812	63.010812	0.000000	0.000000	0.000000	0.000000	0.610000	0.000000	0.000000	1.800000	1.570000
9	2026-09-23T15:36:09.385022123Z	9013	2	1.990050	1.990050	1.492537	0.497512	0.000000	0.000000	98.009950	1.510000	1.170000	0.600000	1	0	2867.007183	1672.837234	3849883648	1123479552	2726404096	576299008	80211968	2244640768	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58263.501856	58263.501856	62.956240	62.956240	0.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000	1.470000	1.280000
10	2026-09-23T15:36:10.384964064Z	10013	2	1.010101	2.020202	1.010101	0.000000	1.010101	0.000000	97.979798	1.510000	1.170000	0.600000	1	0	3144.182561	1825.105971	3849883648	1123475456	2726408192	576299008	80211968	2244644864	0	0	0.000000	0.000000	0.000000	1069118.076203	0	24.001394	58307.385502	58307.385502	63.003658	63.003658	0.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000	1.470000	1.280000
