sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-25T05:29:23.670548556Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220000	0.080000	0.030000	7	0	0.000000	0.000000	3849883648	2820235264	1029648384	531275776	35897344	656584704	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.000000	0.000000
1	2026-09-25T05:29:24.682510832Z	1011	2	11.616162	11.616162	7.070707	4.545455	0.000000	0.000000	88.383838	0.220000	0.080000	0.030000	1	0	4375.657177	3952.716510	3849883648	2820554752	1029328896	522530816	35897344	664948736	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	3442924.780090	117036.971330	2665.119107	1045.493517	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.000000	0.000000
2	2026-09-25T05:29:25.682508579Z	2011	2	3.482587	3.482587	2.487562	0.995025	0.000000	0.000000	96.517413	0.220000	0.080000	0.030000	1	0	2828.006374	1683.003793	3849883648	2821840896	1028042752	521240576	35897344	664952832	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61553.138741	60905.137280	95.000214	91.000205	0.000000	0.000000	0.000000	0.000000	0.510000	0.000000	0.000000	0.000000	0.000000
3	2026-09-25T05:29:26.682304116Z	3011	2	3.448276	3.448276	1.970443	1.477833	0.000000	0.000000	96.551724	0.220000	0.080000	0.030000	1	0	2683.548649	1601.327390	3849883648	2821840896	1028042752	521240576	35897344	664952832	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58316.922837	58316.922837	63.012883	63.012883	0.000000	0.000000	0.000000	0.000000	0.510000	0.000000	0.000000	0.000000	0.000000
4	2026-09-25T05:29:27.682029344Z	4011	2	2.010050	2.010050	0.502513	1.005025	0.000000	0.502513	97.989950	0.220000	0.080000	0.030000	2	0	2788.766322	1646.452427	3849883648	2821824512	1028059136	521240576	35901440	664965120	0	0	0.000000	0.000000	0.000000	102428.146128	0	4.001099	58373.040269	58373.040269	64.017591	64.017591	0.000000	0.000000	0.000000	0.000000	0.410000	0.000000	0.000000	0.000000	0.000000
5	2026-09-25T05:29:28.682011973Z	5011	2	1.990050	3.482587	1.492537	0.497512	1.492537	0.000000	96.517413	0.200000	0.080000	0.020000	1	0	2886.050136	1777.030871	3849883648	2821820416	1028063232	521240576	35901440	664969216	0	0	0.000000	0.000000	0.000000	19534163.347486	0	32.000556	58306.012892	58306.012892	63.001094	63.001094	0.000000	0.000000	0.000000	0.000000	0.410000	0.000000	0.000000	0.000000	0.000000
6	2026-09-25T05:29:29.6820114Z	6011	2	2.000000	2.000000	1.500000	0.500000	0.000000	0.000000	98.000000	0.200000	0.080000	0.020000	1	0	2725.001548	1601.000909	3849883648	2822078464	1027805184	520982528	35901440	664969216	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58305.033117	58305.033117	63.000036	63.000036	0.000000	0.000000	0.000000	0.000000	0.340000	0.000000	0.000000	0.000000	0.000000
7	2026-09-25T05:29:30.682013814Z	7011	2	1.507538	2.010050	1.005025	0.502513	0.502513	0.000000	97.989950	0.200000	0.080000	0.020000	1	1	2850.993129	1680.995949	3849883648	2822074368	1027809280	520982528	35901440	664977408	0	0	0.000000	0.000000	0.000000	516094.756212	7	15.999961	58356.859360	58370.859326	63.999846	63.999846	0.000000	0.000000	0.000000	0.000000	0.340000	0.000000	0.000000	0.000000	0.000000
8	2026-09-25T05:29:31.682519026Z	8011	2	20.408163	53.061224	16.836735	3.571429	32.653061	0.000000	46.938776	0.200000	0.080000	0.020000	1	1	15019.412028	7652.134058	3849883648	2822893568	1026990080	517111808	37048320	666992640	0	0	0.000000	0.000000	1960993.284622	16523108.343910	1	751.620273	80567.296516	80473.343981	182.907593	181.908098	0.000000	0.000000	0.000000	0.000000	0.270000	0.000000	0.000000	0.720000	0.720000
9	2026-09-25T05:29:32.682026567Z	9011	2	32.994924	57.868020	27.411168	5.583756	24.873096	0.000000	42.131980	0.200000	0.080000	0.020000	3	0	10749.293565	4986.455615	3849883648	2860158976	989724672	452321280	37785600	693665792	0	0	0.000000	0.000000	17215774.028431	29063144.348877	0	660.325182	3404069.357784	3404069.357784	512.252262	512.252262	0.000000	0.000000	0.000000	0.000000	0.270000	0.000000	0.000000	0.720000	0.720000
10	2026-09-25T05:29:33.682035711Z	10011	2	51.485149	63.366337	43.564356	7.920792	11.881188	0.000000	36.633663	0.340000	0.110000	0.040000	4	0	8820.919280	3295.969839	3849883648	2845839360	1004044288	448557056	38457344	711188480	0	0	0.000000	0.000000	106495.025464	32362199.853509	0	299.997255	4207890.493594	4207890.493594	471.995681	471.995681	0.000000	0.000000	0.000000	0.000000	0.590000	0.000000	0.000000	5.840000	5.480000
11	2026-09-25T05:29:34.682029167Z	11011	2	51.530612	61.224490	45.408163	6.122449	9.693878	0.000000	38.775510	0.340000	0.110000	0.040000	3	0	10695.070053	3855.025250	3849883648	2850656256	999227392	426364928	38772736	728240128	0	0	0.000000	0.000000	16384.107316	36012267.880355	0	252.001651	4210673.579912	4210687.580004	483.003164	483.003164	0.000000	0.000000	0.000000	0.000000	0.590000	0.000000	0.000000	5.840000	5.480000
