sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-25T05:29:23.670548556Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	527491072	13.701481	527769600	0.000000	0.000000	9
0	2026-09-25T05:29:23.670548556Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-25T05:29:23.670548556Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	2039197696	52.967775	2573426688	0.000000	0.000000	63
1	2026-09-25T05:29:24.682510832Z	1011	isuconquest.go.service	1	0.902800	0.451400	0.517213	0.385489	527527936	13.702438	527798272	0.000000	0.000000	9
1	2026-09-25T05:29:24.682510832Z	1011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-25T05:29:24.682510832Z	1011	mysql.service	1	1.200045	0.600022	0.891436	0.308510	2039226368	52.968519	2573426688	0.000000	0.000000	63
2	2026-09-25T05:29:25.682508579Z	2011	isuconquest.go.service	1	1.258403	0.629201	0.851002	0.407401	527523840	13.702332	527798272	0.000000	0.000000	9
2	2026-09-25T05:29:25.682508579Z	2011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-25T05:29:25.682508579Z	2011	mysql.service	1	1.092702	0.546351	0.747602	0.345101	2039226368	52.968519	2573426688	0.000000	0.000000	63
3	2026-09-25T05:29:26.682304116Z	3011	isuconquest.go.service	1	1.197045	0.598522	0.000000	1.197045	527548416	13.702970	527806464	0.000000	0.000000	9
3	2026-09-25T05:29:26.682304116Z	3011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-25T05:29:26.682304116Z	3011	mysql.service	1	1.081321	0.540661	1.050515	0.030906	2039226368	52.968519	2573426688	0.000000	0.000000	63
4	2026-09-25T05:29:27.682029344Z	4011	isuconquest.go.service	1	1.222036	0.611018	0.000000	1.222036	527577088	13.703715	527806464	0.000000	0.000000	9
4	2026-09-25T05:29:27.682029344Z	4011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-25T05:29:27.682029344Z	4011	mysql.service	1	1.110005	0.555003	0.809522	0.300483	2039226368	52.968519	2573426688	0.000000	0.000000	63
5	2026-09-25T05:29:28.682011973Z	5011	isuconquest.go.service	1	1.153620	0.576810	0.091602	1.062018	527581184	13.703822	527806464	0.000000	0.000000	9
5	2026-09-25T05:29:28.682011973Z	5011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
5	2026-09-25T05:29:28.682011973Z	5011	mysql.service	1	1.012218	0.506109	1.012218	0.000000	2039226368	52.968519	2573426688	0.000000	4096.071157	63
6	2026-09-25T05:29:29.6820114Z	6011	isuconquest.go.service	1	1.169101	0.584550	1.148201	0.020900	527589376	13.704034	527843328	0.000000	0.000000	9
6	2026-09-25T05:29:29.6820114Z	6011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
6	2026-09-25T05:29:29.6820114Z	6011	mysql.service	1	1.067701	0.533850	1.067601	0.000000	2039226368	52.968519	2573426688	0.000000	0.000000	63
7	2026-09-25T05:29:30.682013814Z	7011	isuconquest.go.service	1	1.151797	0.575899	0.705298	0.446599	527732736	13.707758	527843328	0.000000	0.000000	9
7	2026-09-25T05:29:30.682013814Z	7011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
7	2026-09-25T05:29:30.682013814Z	7011	mysql.service	1	1.032798	0.516399	0.782998	0.249899	2039226368	52.968519	2573426688	0.000000	0.000000	63
8	2026-09-25T05:29:31.682519026Z	8011	isuconquest.go.service	1	3.251757	1.625879	2.917026	0.334631	530677760	13.784255	530927616	327514.536054	0.000000	12
8	2026-09-25T05:29:31.682519026Z	8011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
8	2026-09-25T05:29:31.682519026Z	8011	mysql.service	1	36.817499	18.408750	32.755352	4.062148	2041171968	53.019056	2573426688	1633478.748568	11778241.502832	63
9	2026-09-25T05:29:32.682026567Z	9011	isuconquest.go.service	1	9.232246	4.616123	7.071282	2.161064	565645312	14.692530	565940224	17051853.304523	0.000000	12
9	2026-09-25T05:29:32.682026567Z	9011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
