sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T05:29:23.989513624Z	0	26	10000	3	2	19	22	0.000	10458	0.000	956238	0.000	264813	0.000	243769	0.000	62026	0.000	20	0.000	4058432797	0.000	4704276387	0.000	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3798	0.000	0	0.000	0.000	16	0.000	22	0	0.000
1	2026-09-25T05:29:24.990715642Z	1001	26	10000	3	2	19	22	0.000	10458	0.000	956260	21.974	264834	20.975	243769	0.000	62026	0.000	20	0.000	4058457665	24838.144	4704307669	31244.444	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3799	0.999	0	0.000	0.000	16	0.000	22	0	0.000
2	2026-09-25T05:29:25.990640509Z	2001	26	10000	3	2	19	22	0.000	10458	0.000	956282	22.002	264855	21.002	243769	0.000	62026	0.000	20	0.000	4058482533	24869.868	4704338951	31284.350	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3800	1.000	0	0.000	0.000	16	0.000	22	0	0.000
3	2026-09-25T05:29:26.990674286Z	3001	26	10000	3	2	19	22	0.000	10458	0.000	956304	21.999	264876	20.999	243769	0.000	62026	0.000	20	0.000	4058507401	24867.160	4704370233	31280.943	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3801	1.000	0	0.000	0.000	16	0.000	22	0	0.000
4	2026-09-25T05:29:27.990653929Z	4001	26	10000	3	2	19	22	0.000	10458	0.000	956326	22.000	264897	21.000	243769	0.000	62026	0.000	20	0.000	4058532269	24868.506	4704401515	31282.637	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3802	1.000	0	0.000	0.000	16	0.000	22	0	0.000
5	2026-09-25T05:29:28.990715244Z	5001	26	10000	3	2	19	22	0.000	10458	0.000	956348	21.999	264918	20.999	243769	0.000	62026	0.000	20	0.000	4058557137	24866.476	4704432797	31280.083	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3803	1.000	0	0.000	0.000	16	0.000	22	0	0.000
6	2026-09-25T05:29:29.990655457Z	6001	26	10000	3	2	19	22	0.000	10458	0.000	956370	22.001	264939	21.001	243769	0.000	62026	0.000	20	0.000	4058582005	24869.486	4704464079	31283.870	65536	8295	0	279658520	0.000	72387	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3804	1.000	0	0.000	0.000	16	0.000	22	0	0.000
7	2026-09-25T05:29:30.991015504Z	7001	26	10000	4	3	18	22	0.000	10459	1.000	956415	44.984	264963	23.991	243769	0.000	62026	0.000	20	0.000	4058608056	26041.624	4704495924	31833.538	65536	8278	158	279671811	13286.216	72404	16.994	99.872	0	280	0.000	168	0.000	0	0.000	3805	1.000	0	0.000	0.000	16	0.000	22	0	0.000
8	2026-09-25T05:29:31.990750887Z	8001	26	10000	4	3	18	22	0.000	10460	1.000	956520	105.028	264985	22.006	243778	9.002	62026	0.000	20	0.000	4058858960	250970.412	4704528658	32742.664	65536	8213	502	279722625	50827.450	72427	23.006	99.955	0	280	0.000	168	0.000	0	0.000	3806	1.000	0	0.000	0.000	16	0.000	22	0	0.000
9	2026-09-25T05:29:32.991271184Z	9001	26	10000	4	3	18	22	0.000	10460	0.000	956550	29.984	265006	20.989	243782	3.998	62026	0.000	20	0.000	4063005803	4144686.553	4704560209	31534.593	65536	8054	948	280099506	376685.014	72428	0.999	100.000	0	280	0.000	168	0.000	0	0.000	3807	0.999	0	0.000	0.000	16	0.000	22	0	0.000
