sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T22:14:05.159111478Z	0	26	10000	6	2	72	78	0.000	32460	0.000	335066	0.000	210388	0.000	22840	0.000	9238	0.000	8	0.000	1331235216	0.000	258178297	0.000	65536	8277	0	112265218	0.000	24768	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1364	0.000	0	0.000	0.000	12	0.000	74	0	0.000
1	2026-09-24T22:14:06.160960086Z	1001	26	10000	8	2	70	78	0.000	32462	1.996	335090	23.956	210408	19.963	22840	0.000	9238	0.000	8	0.000	1331258580	23320.894	258207805	29453.558	65536	8277	0	112265218	0.000	24768	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1366	1.996	0	0.000	0.000	12	0.000	74	0	0.000
2	2026-09-24T22:14:07.161070905Z	2001	26	10000	8	2	70	78	0.000	32462	0.000	335112	21.998	210429	20.998	22840	0.000	9238	0.000	8	0.000	1331283448	24865.245	258239079	31270.535	65536	8277	0	112265218	0.000	24768	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1367	1.000	0	0.000	0.000	12	0.000	74	0	0.000
3	2026-09-24T22:14:08.160276999Z	3001	26	10000	8	2	70	78	0.000	32462	0.000	335134	22.017	210450	21.017	22840	0.000	9238	0.000	8	0.000	1331308316	24887.758	258270353	31298.848	65536	8277	0	112265218	0.000	24768	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1368	1.001	0	0.000	0.000	12	0.000	74	0	0.000
4	2026-09-24T22:14:09.160293861Z	4001	26	10000	8	2	70	78	0.000	32462	0.000	335156	22.000	210471	21.000	22840	0.000	9238	0.000	8	0.000	1331333184	24867.581	258301627	31273.473	65536	8277	0	112265218	0.000	24768	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1369	1.000	0	0.000	0.000	12	0.000	74	0	0.000
5	2026-09-24T22:14:10.160465306Z	5001	26	10000	8	2	70	78	0.000	32462	0.000	335178	21.996	210492	20.996	22840	0.000	9238	0.000	8	0.000	1331358052	24863.737	258332901	31268.639	65536	8277	0	112265218	0.000	24768	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1370	1.000	0	0.000	0.000	12	0.000	74	0	0.000
6	2026-09-24T22:14:11.160411768Z	6001	26	10000	9	3	69	78	0.000	32463	1.000	335219	41.002	210516	24.001	22840	0.000	9238	0.000	8	0.000	1331383887	25836.383	258364694	31794.702	65536	8241	174	112277431	12213.654	24804	36.002	99.705	0	0	0.000	0	0.000	0	0.000	1371	1.000	0	0.000	0.000	12	0.000	74	0	0.000
7	2026-09-24T22:14:12.161368158Z	7002	26	10000	9	2	69	78	0.000	32464	0.999	335281	61.941	210538	21.979	22841	0.999	9238	0.000	8	0.000	1331420510	36588.008	258396594	31869.521	65536	8140	590	112311547	34083.403	24855	50.951	99.851	0	0	0.000	0	0.000	0	0.000	1372	0.999	0	0.000	0.000	12	0.000	74	0	0.000
8	2026-09-24T22:14:13.160589017Z	8001	26	10000	9	3	69	78	0.000	32464	0.000	335363	82.064	210559	21.016	22852	11.009	9238	0.000	8	0.000	1335782736	4365627.404	258429062	32493.317	65536	7927	983	112620763	309457.108	24855	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1373	1.001	0	0.000	0.000	12	0.000	74	0	0.000
9	2026-09-24T22:14:14.161091383Z	9001	26	10000	9	3	69	78	0.000	32464	0.000	335389	25.987	210580	20.989	22857	4.997	9238	0.000	8	0.000	1339930312	4145493.437	258460562	31484.183	65536	7990	1247	113075197	454205.822	24856	0.999	100.000	0	0	0.000	0	0.000	0	0.000	1374	0.999	0	0.000	0.000	12	0.000	74	0	0.000
10	2026-09-24T22:14:15.160673154Z	10001	26	10000	9	3	69	78	0.000	32464	0.000	335415	26.011	210601	21.009	22861	4.002	9238	0.000	8	0.000	1344078159	4149582.480	258492063	31514.180	65536	7903	1458	113513516	438502.395	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1375	1.000	0	0.000	0.000	12	0.000	74	0	0.000
11	2026-09-24T22:14:16.160635611Z	11001	26	10000	9	3	69	78	0.000	32464	0.000	335443	28.001	210623	22.001	22864	3.000	9238	0.000	8	0.000	1348226545	4148541.740	258524581	32519.221	65536	8034	1510	113918234	404733.194	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1377	2.000	0	0.000	0.000	12	0.000	74	0	0.000
12	2026-09-24T22:14:17.160981611Z	12001	26	10000	9	2	69	78	0.000	32464	0.000	335468	24.991	210644	20.993	22868	3.999	9238	0.000	8	0.000	1351343549	3115925.911	258556082	31490.105	65536	7880	1572	114425867	507457.423	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1378	1.000	0	0.000	0.000	12	0.000	74	0	0.000
13	2026-09-24T22:14:18.160307882Z	13001	26	10000	9	3	69	78	0.000	32464	0.000	335494	26.018	210665	21.014	22872	4.003	9238	0.000	8	0.000	1355491263	4150510.332	258587527	31466.200	65536	7973	1568	114898396	472847.573	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1379	1.001	0	0.000	0.000	12	0.000	74	0	0.000
14	2026-09-24T22:14:19.160627462Z	14001	26	10000	9	3	69	78	0.000	32464	0.000	335521	26.991	210686	20.993	22876	3.999	9238	0.000	8	0.000	1360669738	5176820.587	258619084	31546.918	65536	8013	1866	115412969	514408.605	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1380	1.000	0	0.000	0.000	12	0.000	74	0	0.000
15	2026-09-24T22:14:20.1606625Z	15001	26	10000	9	3	69	78	0.000	32464	0.000	335547	25.999	210707	20.999	22880	4.000	9238	0.000	8	0.000	1364817478	4147594.639	258650585	31499.896	65536	8016	1811	115883740	470754.501	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1381	1.000	0	0.000	0.000	12	0.000	74	0	0.000
16	2026-09-24T22:14:21.161090692Z	16001	26	10000	9	3	69	78	0.000	32464	0.000	335573	25.989	210728	20.991	22884	3.998	9238	0.000	8	0.000	1368965218	4145964.744	258682086	31487.517	65536	7938	2219	116357825	473882.089	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1382	1.000	0	0.000	0.000	12	0.000	74	0	0.000
17	2026-09-24T22:14:22.160701709Z	17001	26	10000	9	3	69	78	0.000	32464	0.000	335599	26.010	210749	21.008	22888	4.002	9238	0.000	8	0.000	1373112987	4149383.085	258713587	31513.258	65536	7877	2371	116834157	476517.362	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1383	1.000	0	0.000	0.000	12	0.000	74	0	0.000
18	2026-09-24T22:14:23.160668715Z	18001	26	10000	9	3	69	78	0.000	32464	0.000	335625	26.001	210770	21.001	22892	4.000	9238	0.000	8	0.000	1377260796	4147945.812	258745088	31502.039	65536	7921	2684	117305417	471275.544	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1384	1.000	0	0.000	0.000	12	0.000	74	0	0.000
19	2026-09-24T22:14:24.160562398Z	19001	26	10000	9	3	69	78	0.000	32464	0.000	335654	29.003	210791	21.002	22896	4.000	9238	0.000	8	0.000	1380203907	2943423.936	258776577	31492.348	65536	8089	2128	117657744	352364.462	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1385	1.000	0	0.000	0.000	12	0.000	74	0	0.000
20	2026-09-24T22:14:25.160501405Z	20001	26	10000	9	3	69	78	0.000	32464	0.000	335687	33.002	210812	21.001	22899	3.000	9238	0.000	8	0.000	1382737828	2534075.553	258808109	31533.923	65536	7975	1922	117890412	232682.191	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1386	1.000	0	0.000	0.000	12	0.000	74	0	0.000
21	2026-09-24T22:14:26.160801007Z	21001	26	10000	9	3	69	78	0.000	32464	0.000	335716	28.991	210834	21.993	22903	3.999	9238	0.000	8	0.000	1387909106	5169729.216	258840683	32564.244	65536	7860	2105	118296604	406070.347	24856	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1388	1.999	0	0.000	0.000	12	0.000	74	0	0.000
22	2026-09-24T22:14:27.160631622Z	22001	26	10000	9	3	69	78	0.000	32464	0.000	335746	30.005	210855	21.004	22908	5.001	9238	0.000	8	0.000	1391512201	3603705.381	258872228	31550.344	65536	7988	2016	118635970	339423.490	24857	1.000	100.000	0	0	0.000	0	0.000	0	0.000	1389	1.000	0	0.000	0.000	12	0.000	74	0	0.000
23	2026-09-24T22:14:28.160570317Z	23001	26	10000	9	3	69	78	0.000	32464	0.000	335781	35.002	210876	21.001	22912	4.000	9238	0.000	8	0.000	1396691018	5179134.481	258903873	31646.940	65536	7860	2039	119018682	382735.462	24858	1.000	100.000	0	0	0.000	0	0.000	0	0.000	1390	1.000	0	0.000	0.000	12	0.000	74	0	0.000
24	2026-09-24T22:14:29.161194243Z	24002	26	10000	9	3	69	78	0.000	32464	0.000	335808	26.983	210897	20.987	22918	5.996	9238	0.000	8	0.000	1401869757	5175509.865	258935430	31537.323	65536	7852	1968	119486473	467499.315	24858	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1391	0.999	0	0.000	0.000	12	0.000	74	0	0.000
25	2026-09-24T22:14:30.16049358Z	25001	26	10000	9	3	69	78	0.000	32464	0.000	335835	27.019	210918	21.015	22923	5.004	9238	0.000	8	0.000	1407048504	5182378.111	258966987	31579.126	65536	7883	1797	119964646	478508.274	24858	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1392	1.001	0	0.000	0.000	12	0.000	74	0	0.000
