sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T22:14:05.201662097Z	0	26	10000	4	2	19	23	0.000	5445	0.000	454189	0.000	131699	0.000	112953	0.000	27515	0.000	8	0.000	1737537211	0.000	2534619892	0.000	65536	8232	0	122041548	0.000	37505	0.000	0.000	0	135	0.000	76	0.000	0	0.000	1365	0.000	0	0.000	0.000	12	0.000	23	0	0.000
1	2026-09-24T22:14:06.203496482Z	1001	26	10000	6	2	17	23	0.000	5447	1.996	454214	24.954	131720	20.962	112953	0.000	27515	0.000	8	0.000	1737561786	24530.002	2534650923	30974.181	65536	8232	0	122041548	0.000	37505	0.000	0.000	0	135	0.000	76	0.000	0	0.000	1367	1.996	0	0.000	0.000	12	0.000	23	0	0.000
2	2026-09-24T22:14:07.202704272Z	2001	26	10000	6	2	17	23	0.000	5447	0.000	454236	22.017	131741	21.017	112953	0.000	27515	0.000	8	0.000	1737586654	24887.716	2534682202	31303.799	65536	8232	0	122041548	0.000	37505	0.000	0.000	0	135	0.000	76	0.000	0	0.000	1368	1.001	0	0.000	0.000	12	0.000	23	0	0.000
3	2026-09-24T22:14:08.202675043Z	3001	26	10000	6	2	17	23	0.000	5447	0.000	454258	22.001	131762	21.001	112953	0.000	27515	0.000	8	0.000	1737611522	24868.727	2534713481	31279.914	65536	8232	0	122041548	0.000	37505	0.000	0.000	0	135	0.000	76	0.000	0	0.000	1369	1.000	0	0.000	0.000	12	0.000	23	0	0.000
4	2026-09-24T22:14:09.203473054Z	4001	26	10000	6	2	17	23	0.000	5447	0.000	454280	21.982	131783	20.983	112953	0.000	27515	0.000	8	0.000	1737636390	24848.171	2534744760	31254.059	65536	8232	0	122041548	0.000	37505	0.000	0.000	0	135	0.000	76	0.000	0	0.000	1370	0.999	0	0.000	0.000	12	0.000	23	0	0.000
5	2026-09-24T22:14:10.203560496Z	5001	26	10000	6	2	17	23	0.000	5447	0.000	454302	21.998	131804	20.998	112953	0.000	27515	0.000	8	0.000	1737661258	24865.826	2534776039	31276.265	65536	8232	0	122041548	0.000	37505	0.000	0.000	0	135	0.000	76	0.000	0	0.000	1371	1.000	0	0.000	0.000	12	0.000	23	0	0.000
6	2026-09-24T22:14:11.204011687Z	6002	26	10000	7	3	16	23	0.000	5448	1.000	454340	37.983	131828	23.989	112953	0.000	27515	0.000	8	0.000	1737686963	25693.407	2534807804	31750.674	65536	8166	106	122049106	7554.591	37599	93.958	98.756	0	135	0.000	76	0.000	0	0.000	1372	1.000	0	0.000	0.000	12	0.000	23	0	0.000
7	2026-09-24T22:14:12.202799102Z	7001	26	10000	7	3	16	23	0.000	5448	0.000	454398	58.070	131849	21.025	112954	1.001	27515	0.000	8	0.000	1737721720	34799.197	2534839481	31715.457	65536	9730	521	122082733	33667.825	37710	111.135	99.670	0	135	0.000	76	0.000	0	0.000	1373	1.001	0	0.000	0.000	12	0.000	23	0	0.000
8	2026-09-24T22:14:13.20391267Z	8002	26	10000	7	3	16	23	0.000	5449	0.999	454486	87.902	131871	21.976	112964	9.989	27515	0.000	8	0.000	1741055433	3330004.587	2534872159	32641.649	65536	9424	716	122293082	210115.008	37713	2.997	99.999	0	135	0.000	76	0.000	0	0.000	1374	0.999	0	0.000	0.000	12	0.000	23	0	0.000
9	2026-09-24T22:14:14.20314881Z	9001	26	10000	7	3	16	23	0.000	5449	0.000	454512	26.020	131892	21.016	112969	5.004	27515	0.000	8	0.000	1745202801	4150538.704	2534903664	31529.086	65536	8931	980	122767617	474897.787	37713	0.000	100.000	0	135	0.000	76	0.000	0	0.000	1375	1.001	0	0.000	0.000	12	0.000	23	0	0.000
