sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T22:14:04.894520666Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130000	0.200000	6	0	0.000000	0.000000	3849883648	2517377024	1332506624	352628736	73867264	1095774208	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T22:14:05.906520164Z	1011	2	10.714286	10.714286	5.612245	5.102041	0.000000	0.000000	89.285714	0.000000	0.130000	0.200000	1	0	4500.990895	4005.931304	3849883648	2514395136	1335488512	345460736	73867264	1105883136	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	4118731.768276	110316.273010	3150.199555	1024.704184	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T22:14:06.906509694Z	2011	2	2.020202	2.020202	1.010101	1.010101	0.000000	0.000000	97.979798	0.000000	0.130000	0.200000	1	0	3006.031019	1710.017646	3849883648	2515939328	1333944320	343912448	73867264	1105887232	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61504.634666	60842.627835	94.000970	90.000929	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T22:14:07.906508524Z	3011	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.130000	0.200000	1	0	2952.004083	1732.002395	3849883648	2515939328	1333944320	343912448	73867264	1105887232	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58308.080640	58308.080640	63.000087	63.000087	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T22:14:08.905734092Z	4011	2	0.507614	0.507614	0.507614	0.000000	0.000000	0.000000	99.492386	0.000000	0.130000	0.200000	3	0	2932.270859	1688.307488	3849883648	2515931136	1333952512	343912448	73867264	1105895424	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58457.271474	58471.282324	65.050377	65.050377	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T22:14:09.906205296Z	5011	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.130000	0.200000	1	0	2715.720334	1606.243127	3849883648	2515927040	1333956608	343912448	73867264	1105903616	0	0	0.000000	0.000000	0.000000	184233.188032	0	11.994348	58356.502008	58370.495414	63.969857	63.969857	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T22:14:10.905726119Z	6011	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	0.000000	0.130000	0.200000	1	0	2866.373509	1672.801573	3849883648	2515922944	1333960704	343912448	73867264	1105903616	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58335.953422	58335.953422	63.030203	63.030203	0.000000	0.000000	0.000000	0.000000	0.310000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T22:14:11.906366853Z	7011	2	27.040816	54.081633	23.979592	3.061224	27.040816	0.000000	45.918367	0.000000	0.130000	0.200000	1	0	17558.749512	8757.388843	3849883648	2516692992	1333190656	343138304	73867264	1105907712	0	0	0.000000	0.000000	2996352.135311	9787264.966569	1	663.574825	75505.620981	75411.681172	172.889224	171.889864	0.000000	0.000000	0.000000	0.000000	0.310000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T22:14:12.905725583Z	8011	2	18.974359	54.871795	15.897436	3.076923	35.897436	0.000000	45.128205	0.080000	0.140000	0.200000	3	0	11850.599434	6215.986125	3849883648	2578837504	1271046144	277364736	73867264	1109536768	0	0	0.000000	0.000000	4028951.645822	28137083.467515	0	832.533879	1336446.022741	1336446.022741	346.222022	346.222022	0.000000	0.000000	0.000000	0.000000	0.620000	0.000000	0.000000	5.790000	5.430000
9	2026-09-24T22:14:13.906010906Z	9011	2	52.261307	59.296482	45.226131	7.035176	7.035176	0.000000	40.703518	0.080000	0.140000	0.200000	5	0	7681.808004	2745.216655	3849883648	2604617728	1245265920	246427648	73867264	1114693632	0	0	0.000000	0.000000	0.000000	31624384.013646	0	203.941805	5243705.713818	5243705.713818	578.834830	578.834830	0.000000	0.000000	0.000000	0.000000	0.620000	0.000000	0.000000	5.790000	5.430000
10	2026-09-24T22:14:14.905727552Z	10011	2	53.807107	62.436548	48.223350	5.583756	8.629442	0.000000	37.563452	0.080000	0.140000	0.200000	5	0	10469.966717	3427.971333	3849883648	2572406784	1277476864	274509824	73867264	1118822400	0	0	0.000000	0.000000	0.000000	53578573.756767	0	260.073693	4209679.833829	4209679.833829	475.134632	475.134632	0.000000	0.000000	0.000000	0.000000	1.050000	0.000000	0.000000	6.370000	5.710000
11	2026-09-24T22:14:15.905729439Z	11011	2	52.261307	64.321608	48.743719	3.517588	12.060302	0.000000	35.678392	0.080000	0.140000	0.200000	3	1	10723.980043	3952.992643	3849883648	2602676224	1247207424	233996288	73867264	1129070592	0	0	0.000000	0.000000	12287.977132	38649784.072752	1	307.999427	4210293.164644	4210293.164644	476.999112	476.999112	0.000000	0.000000	0.000000	0.000000	1.050000	0.000000	0.000000	6.370000	5.710000
12	2026-09-24T22:14:16.905730839Z	12011	2	53.768844	64.321608	48.241206	5.527638	10.552764	0.000000	35.678392	0.080000	0.140000	0.200000	6	0	9376.986713	3739.994700	3849883648	2602287104	1247596544	227315712	73867264	1136144384	0	0	0.000000	0.000000	2912251.873339	31821778.908539	0	291.999586	4208238.036927	4208238.036927	470.999333	470.999333	0.000000	0.000000	0.000000	0.000000	1.400000	0.000000	0.000000	7.750000	6.490000
13	2026-09-24T22:14:17.906253072Z	13011	2	50.253807	64.974619	45.177665	5.076142	14.720812	0.000000	35.025381	0.230000	0.170000	0.210000	5	0	12920.252799	4200.806259	3849883648	2573262848	1276620800	252342272	73867264	1140244480	0	0	0.000000	0.000000	0.000000	45654750.221994	0	407.787046	4203694.750731	4203708.743424	426.777129	426.777129	0.000000	0.000000	0.000000	0.000000	1.400000	0.000000	0.000000	7.750000	6.490000
14	2026-09-24T22:14:18.906255773Z	14011	2	56.060606	66.161616	50.000000	6.060606	10.101010	0.000000	33.838384	0.230000	0.170000	0.210000	5	0	12322.966716	3585.990314	3849883648	2603245568	1246638080	218112000	73867264	1144389632	0	0	0.000000	0.000000	0.000000	34353059.212387	0	335.999092	4207573.635344	4207573.635344	457.998763	457.998763	0.000000	0.000000	0.000000	0.000000	2.050000	0.000000	0.000000	9.250000	7.310000
15	2026-09-24T22:14:19.905723744Z	15011	2	49.738220	65.445026	43.979058	5.759162	15.706806	0.000000	34.554974	0.230000	0.170000	0.210000	3	0	11120.916661	4349.313966	3849883648	2586718208	1263165440	230498304	73867264	1148530688	0	0	0.000000	0.000000	0.000000	44444765.948828	0	452.240606	4209383.518313	4209383.518313	449.239009	449.239009	0.000000	0.000000	0.000000	0.000000	2.050000	0.000000	0.000000	9.250000	7.310000
