sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T22:14:04.929479801Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	306520064	7.901542	577818624	0.000000	0.000000	9
0	2026-09-24T22:14:04.929479801Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-24T22:14:04.929479801Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1893003264	48.798255	2247737344	0.000000	0.000000	62
1	2026-09-24T22:14:05.939548952Z	1010	isuconquest.go.service	1	0.647084	0.323542	0.527390	0.119596	306536448	7.901964	577818624	0.000000	0.000000	9
1	2026-09-24T22:14:05.939548952Z	1010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-24T22:14:05.939548952Z	1010	mysql.service	1	1.005773	0.502886	0.541052	0.464721	1893081088	48.800261	2247737344	48662.014777	0.000000	62
2	2026-09-24T22:14:06.940448553Z	2010	isuconquest.go.service	1	1.311121	0.655560	1.144371	0.166750	306536448	7.901964	577818624	0.000000	0.000000	9
2	2026-09-24T22:14:06.940448553Z	2010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-24T22:14:06.940448553Z	2010	mysql.service	1	0.949546	0.474773	0.949546	0.000000	1893081088	48.800261	2247737344	0.000000	0.000000	62
3	2026-09-24T22:14:07.940352084Z	3010	isuconquest.go.service	1	1.170913	0.585456	1.030199	0.140814	306540544	7.902070	577818624	0.000000	0.000000	9
3	2026-09-24T22:14:07.940352084Z	3010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-24T22:14:07.940352084Z	3010	mysql.service	1	0.936590	0.468295	0.936490	0.000000	1893081088	48.800261	2247737344	0.000000	0.000000	62
4	2026-09-24T22:14:08.93967928Z	4010	isuconquest.go.service	1	1.157479	0.578739	0.685561	0.471918	306671616	7.905448	577818624	0.000000	0.000000	9
4	2026-09-24T22:14:08.93967928Z	4010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-24T22:14:08.93967928Z	4010	mysql.service	1	0.964149	0.482074	0.273484	0.690665	1893081088	48.800261	2247737344	0.000000	0.000000	62
5	2026-09-24T22:14:09.940147129Z	5010	isuconquest.go.service	1	1.136868	0.568434	1.136768	0.000000	306667520	7.905343	577818624	0.000000	0.000000	9
5	2026-09-24T22:14:09.940147129Z	5010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
5	2026-09-24T22:14:09.940147129Z	5010	mysql.service	1	1.069000	0.534500	1.069000	0.000000	1893081088	48.800261	2247737344	0.000000	0.000000	62
6	2026-09-24T22:14:10.939602836Z	6010	isuconquest.go.service	1	1.093395	0.546698	0.876877	0.216618	306536448	7.901964	577818624	0.000000	0.000000	9
6	2026-09-24T22:14:10.939602836Z	6010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
6	2026-09-24T22:14:10.939602836Z	6010	mysql.service	1	0.817145	0.408572	0.466554	0.350691	1893081088	48.800261	2247737344	0.000000	0.000000	62
7	2026-09-24T22:14:11.940242787Z	7010	isuconquest.go.service	1	3.299888	1.649944	2.810002	0.489787	309403648	7.975875	577818624	24560.282598	0.000000	12
7	2026-09-24T22:14:11.940242787Z	7010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
7	2026-09-24T22:14:11.940242787Z	7010	mysql.service	1	49.880879	24.940439	45.622904	4.257975	1893101568	48.800789	2247737344	3209210.259476	10139303.332554	62
8	2026-09-24T22:14:12.939607943Z	8010	isuconquest.go.service	1	5.729737	2.864869	3.865654	1.864083	333529088	8.597786	577818624	6418410.689516	0.000000	12
