sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T16:18:20.150614991Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7	0	0.000000	0.000000	3879243776	2022518784	1856724992	547704832	81129472	1406607360	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T16:18:21.161189616Z	1010	2	13.131313	13.131313	6.060606	7.070707	0.000000	0.000000	86.868687	0.000000	0.000000	0.000000	1	0	4770.553227	4339.115515	3879243776	2027315200	1851928576	531066880	81129472	1418522624	0	0	0.000000	0.000000	60797.094016	0.000000	0	7.916288	4759607.968661	132091.186296	3629.618178	1425.921427	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T16:18:22.161975714Z	2011	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.000000	0.000000	0.000000	3	0	2741.844658	1592.747954	3879243776	2027569152	1851674624	530808832	81129472	1418526720	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	59302.382871	58688.865153	65.948159	65.948159	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T16:18:23.162029662Z	3011	2	1.515152	3.030303	1.010101	0.505051	1.515152	0.000000	96.969697	0.000000	0.000000	0.000000	1	0	3384.817386	1979.893183	3879243776	2029604864	1849638912	528773120	81129472	1418526720	0	0	0.000000	0.000000	0.000000	1638311.611450	0	35.998058	60245.749682	60339.744610	86.995307	85.995360	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T16:18:24.161800166Z	4011	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.000000	0.000000	0.000000	1	0	2882.661559	1663.381739	3879243776	2029596672	1849647104	528773120	81129472	1418539008	0	0	0.000000	0.000000	0.000000	249913.354115	0	8.001836	58394.401282	58408.404495	64.014691	64.014691	0.000000	0.000000	0.000000	0.000000	0.560000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T16:18:25.161645141Z	5011	2	1.990050	3.482587	0.995025	0.995025	1.492537	0.000000	96.517413	0.000000	0.000000	0.000000	1	0	3019.468096	1816.281571	3879243776	2029592576	1849651200	528773120	81129472	1418539008	0	0	0.000000	0.000000	0.000000	19520466.179790	0	32.004962	58314.040192	58314.040192	63.009768	63.009768	0.000000	0.000000	0.000000	0.000000	0.560000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T16:18:26.161415837Z	6010	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.000000	0.000000	0.000000	1	0	3169.726828	1857.425913	3879243776	2030104576	1849139200	528257024	81129472	1418543104	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58318.372578	58318.372578	63.014449	63.014449	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T16:18:27.162158786Z	7011	2	1.990050	1.990050	0.995025	0.995025	0.000000	0.000000	98.009950	0.000000	0.000000	0.000000	1	0	2970.792852	1742.705259	3879243776	2030104576	1849139200	528257024	81129472	1418543104	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58261.714517	58261.714517	62.953229	62.953229	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T16:18:28.16192944Z	8011	2	2.000000	2.000000	2.000000	0.000000	0.000000	0.000000	98.000000	0.000000	0.000000	0.000000	1	0	3017.692096	1798.412459	3879243776	2030350336	1848893440	527998976	81129472	1418555392	0	0	0.000000	0.000000	0.000000	196653.101602	0	4.000918	58318.375086	58318.375086	63.014452	63.014452	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	0.000000	0.000000
9	2026-09-24T16:18:29.161718107Z	9011	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	0.000000	0.000000	0.000000	1	0	2901.613236	1668.352595	3879243776	2030604288	1848639488	527740928	81129472	1418559488	0	0	0.000000	0.000000	0.000000	53259.255971	0	8.001691	58317.324958	58317.324958	63.013317	63.013317	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	0.000000	0.000000
10	2026-09-24T16:18:30.161516759Z	10010	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.000000	0.000000	1	0	2912.586411	1737.349793	3879243776	2031112192	1848131584	527224832	81129472	1418567680	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58316.741318	58316.741318	63.012687	63.012687	0.000000	0.000000	0.000000	0.000000	0.310000	0.000000	0.000000	0.000000	0.000000
