sample	timestamp	elapsed_ms	database_host	pool	role	shard	metric	value
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	max_open_connections	50.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	open_connections	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	in_use	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	idle	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	wait_count_total	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
0	2026-09-24T16:18:20.664Z	1849209	127.0.0.1	main	local	0	average_wait_ms	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	max_open_connections	50.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	open_connections	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	in_use	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	idle	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	wait_count_total	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
1	2026-09-24T16:18:21.665Z	1850210	127.0.0.1	main	local	0	average_wait_ms	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	max_open_connections	50.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	open_connections	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	in_use	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	idle	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	wait_count_total	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
2	2026-09-24T16:18:22.666Z	1851211	127.0.0.1	main	local	0	average_wait_ms	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	max_open_connections	50.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	open_connections	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	in_use	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	idle	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	wait_count_total	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
3	2026-09-24T16:18:23.665Z	1852210	127.0.0.1	main	local	0	average_wait_ms	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	max_open_connections	50.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	open_connections	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	in_use	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	idle	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	wait_count_total	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
4	2026-09-24T16:18:24.665Z	1853210	127.0.0.1	main	local	0	average_wait_ms	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	max_open_connections	50.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	open_connections	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	in_use	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	idle	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	wait_count_total	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
5	2026-09-24T16:18:25.666Z	1854211	127.0.0.1	main	local	0	average_wait_ms	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	max_open_connections	50.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	open_connections	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	in_use	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	idle	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	wait_count_total	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
6	2026-09-24T16:18:26.665Z	1855210	127.0.0.1	main	local	0	average_wait_ms	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	max_open_connections	50.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	open_connections	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	in_use	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	idle	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	wait_count_total	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
7	2026-09-24T16:18:27.665Z	1856210	127.0.0.1	main	local	0	average_wait_ms	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	max_open_connections	50.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	open_connections	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	in_use	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	idle	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	wait_count_total	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
8	2026-09-24T16:18:28.665Z	1857210	127.0.0.1	main	local	0	average_wait_ms	0.000000
