sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-23T19:24:55.036220733Z	0	26	10000	1	2	2	3	0.000	30	0.000	6262	0.000	5110	0.000	567	0.000	0	0.000	1	0.000	568685410	0.000	7589548	0.000	65536	9676	1581	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	269	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-23T19:24:56.03828579Z	1002	26	10000	3	2	0	3	0.000	32	1.996	6286	23.951	5130	19.959	567	0.000	0	0.000	1	0.000	568708774	23315.851	7619018	29409.268	65536	9676	1424	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	271	1.996	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-23T19:24:57.038038568Z	2001	26	10000	3	2	0	3	0.000	32	0.000	6308	22.005	5151	21.005	567	0.000	0	0.000	1	0.000	568733642	24874.150	7650273	31262.729	65536	9676	1274	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	272	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-23T19:24:58.037514815Z	3001	26	10000	3	2	0	3	0.000	32	0.000	6330	22.012	5172	21.011	567	0.000	0	0.000	1	0.000	568758510	24881.032	7681528	31271.378	65536	9676	1124	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	273	1.001	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-23T19:24:59.037402308Z	4001	26	10000	3	2	0	3	0.000	32	0.000	6352	22.002	5193	21.002	567	0.000	0	0.000	1	0.000	568783378	24870.798	7712783	31258.517	65536	9676	974	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	274	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-23T19:25:00.037365493Z	5001	26	10000	3	2	0	3	0.000	32	0.000	6374	22.001	5214	21.001	567	0.000	0	0.000	1	0.000	568808246	24868.915	7744037	31255.150	65536	9676	828	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	275	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-23T19:25:01.037360399Z	6001	26	10000	3	2	0	3	0.000	32	0.000	6396	22.000	5235	21.000	567	0.000	0	0.000	1	0.000	568833114	24868.127	7775291	31254.159	65536	9676	689	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	276	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-23T19:25:02.038076159Z	7001	26	10000	3	2	0	3	0.000	32	0.000	6418	21.984	5256	20.985	567	0.000	0	0.000	1	0.000	568857982	24850.213	7806545	31231.646	65536	9676	589	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	277	0.999	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-23T19:25:03.038277899Z	8002	26	10000	3	2	0	3	0.000	32	0.000	6440	21.996	5277	20.996	567	0.000	0	0.000	1	0.000	568882850	24862.984	7837799	31247.696	65536	9676	490	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	278	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-23T19:25:04.037469839Z	9001	26	10000	3	2	0	3	0.000	32	0.000	6462	22.018	5298	21.017	567	0.000	0	0.000	1	0.000	568907718	24888.111	7869053	31279.275	65536	9676	403	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	279	1.001	0	0.000	0.000	0	0.000	3	0	0.000
10	2026-09-23T19:25:05.037452557Z	10001	26	10000	3	2	0	3	0.000	32	0.000	6484	22.000	5319	21.000	567	0.000	0	0.000	1	0.000	568932586	24868.430	7900307	31254.540	65536	9676	331	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	280	1.000	0	0.000	0.000	0	0.000	3	0	0.000
11	2026-09-23T19:25:06.037459687Z	11001	26	10000	3	2	0	3	0.000	32	0.000	6508	24.000	5341	22.000	567	0.000	0	0.000	1	0.000	568958102	25515.818	7932555	32247.770	65536	9676	269	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	282	2.000	0	0.000	0.000	0	0.000	3	0	0.000
12	2026-09-23T19:25:07.037377739Z	12001	26	10000	3	2	0	3	0.000	32	0.000	6530	22.002	5362	21.002	567	0.000	0	0.000	1	0.000	568982970	24870.038	7963809	31256.561	65536	9676	219	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	283	1.000	0	0.000	0.000	0	0.000	3	0	0.000
13	2026-09-23T19:25:08.03738484Z	13001	26	10000	3	2	0	3	0.000	32	0.000	6552	22.000	5383	21.000	567	0.000	0	0.000	1	0.000	569007838	24867.823	7995063	31253.778	65536	9676	169	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	284	1.000	0	0.000	0.000	0	0.000	3	0	0.000
14	2026-09-23T19:25:09.038090162Z	14001	26	10000	3	2	0	3	0.000	32	0.000	6574	21.984	5404	20.985	567	0.000	0	0.000	1	0.000	569032706	24850.473	8026317	31231.972	65536	9676	119	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	285	0.999	0	0.000	0.000	0	0.000	3	0	0.000
15	2026-09-23T19:25:10.037974576Z	15001	26	10000	3	2	0	3	0.000	32	0.000	6596	22.003	5425	21.002	567	0.000	0	0.000	1	0.000	569057574	24870.874	8057571	31257.613	65536	9676	69	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	286	1.000	0	0.000	0.000	0	0.000	3	0	0.000
16	2026-09-23T19:25:11.03759543Z	16001	26	10000	3	2	0	3	0.000	32	0.000	6618	22.008	5446	21.008	567	0.000	0	0.000	1	0.000	569082442	24877.432	8088824	31264.854	65536	9676	19	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	287	1.000	0	0.000	0.000	0	0.000	3	0	0.000
17	2026-09-23T19:25:12.037393947Z	17001	26	10000	3	2	0	3	0.000	32	0.000	6640	22.004	5467	21.004	567	0.000	0	0.000	1	0.000	569107310	24873.012	8120077	31259.298	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	288	1.000	0	0.000	0.000	0	0.000	3	0	0.000
18	2026-09-23T19:25:13.038010123Z	18001	26	10000	3	2	0	3	0.000	32	0.000	6662	21.986	5488	20.987	567	0.000	0	0.000	1	0.000	569132178	24852.687	8151329	31232.755	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	289	0.999	0	0.000	0.000	0	0.000	3	0	0.000
19	2026-09-23T19:25:14.037395034Z	19001	26	10000	3	2	0	3	0.000	32	0.000	6684	22.014	5509	21.013	567	0.000	0	0.000	1	0.000	569157046	24883.305	8182581	31271.234	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	290	1.001	0	0.000	0.000	0	0.000	3	0	0.000
20	2026-09-23T19:25:15.037374702Z	20001	26	10000	3	2	0	3	0.000	32	0.000	6706	22.000	5530	21.000	567	0.000	0	0.000	1	0.000	569181914	24868.506	8213833	31252.635	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	291	1.000	0	0.000	0.000	0	0.000	3	0	0.000
21	2026-09-23T19:25:16.038011136Z	21001	26	10000	3	2	0	3	0.000	32	0.000	6730	23.985	5552	21.986	567	0.000	0	0.000	1	0.000	569207430	25499.771	8246077	32223.492	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	293	1.999	0	0.000	0.000	0	0.000	3	0	0.000
22	2026-09-23T19:25:17.037386288Z	22001	26	10000	3	2	0	3	0.000	32	0.000	6752	22.014	5573	21.013	567	0.000	0	0.000	1	0.000	569232298	24883.548	8277329	31271.540	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	294	1.001	0	0.000	0.000	0	0.000	3	0	0.000
23	2026-09-23T19:25:18.037380664Z	23001	26	10000	3	2	0	3	0.000	32	0.000	6774	22.000	5594	21.000	567	0.000	0	0.000	1	0.000	569257166	24868.140	8308581	31252.176	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	295	1.000	0	0.000	0.000	0	0.000	3	0	0.000
24	2026-09-23T19:25:19.038011144Z	24001	26	10000	3	2	0	3	0.000	32	0.000	6796	21.986	5615	20.987	567	0.000	0	0.000	1	0.000	569282034	24852.331	8339833	31232.308	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	296	0.999	0	0.000	0.000	0	0.000	3	0	0.000
25	2026-09-23T19:25:20.038200642Z	25001	26	10000	3	2	0	3	0.000	32	0.000	6818	21.996	5636	20.996	567	0.000	0	0.000	1	0.000	569306902	24863.289	8371085	31246.079	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	297	1.000	0	0.000	0.000	0	0.000	3	0	0.000
26	2026-09-23T19:25:21.038309375Z	26002	26	10000	3	2	0	3	0.000	32	0.000	6840	21.998	5657	20.998	567	0.000	0	0.000	1	0.000	569331770	24865.296	8402337	31248.602	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	298	1.000	0	0.000	0.000	0	0.000	3	0	0.000
27	2026-09-23T19:25:22.037384277Z	27001	26	10000	3	2	0	3	0.000	32	0.000	6862	22.020	5678	21.019	567	0.000	0	0.000	1	0.000	569356638	24891.027	8433589	31280.938	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	299	1.001	0	0.000	0.000	0	0.000	3	0	0.000
28	2026-09-23T19:25:23.037399339Z	28001	26	10000	3	2	0	3	0.000	32	0.000	6884	22.000	5699	21.000	567	0.000	0	0.000	1	0.000	569381506	24867.626	8464841	31251.529	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	300	1.000	0	0.000	0.000	0	0.000	3	0	0.000
29	2026-09-23T19:25:24.037439795Z	29001	26	10000	3	2	0	3	0.000	32	0.000	6906	21.999	5720	20.999	567	0.000	0	0.000	1	0.000	569406374	24866.994	8496093	31250.735	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	301	1.000	0	0.000	0.000	0	0.000	3	0	0.000
30	2026-09-23T19:25:25.038005672Z	30001	26	10000	3	2	0	3	0.000	32	0.000	6928	21.988	5741	20.988	567	0.000	0	0.000	1	0.000	569431242	24853.936	8527345	31234.326	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	302	0.999	0	0.000	0.000	0	0.000	3	0	0.000
31	2026-09-23T19:25:26.038158462Z	31001	26	10000	3	2	0	3	0.000	32	0.000	6952	23.996	5763	21.997	567	0.000	0	0.000	1	0.000	569456758	25512.102	8559589	32239.074	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	304	2.000	0	0.000	0.000	0	0.000	3	0	0.000
32	2026-09-23T19:25:27.038127104Z	32001	26	10000	3	2	0	3	0.000	32	0.000	6974	22.001	5784	21.001	567	0.000	0	0.000	1	0.000	569481626	24868.780	8590841	31252.980	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	305	1.000	0	0.000	0.000	0	0.000	3	0	0.000
33	2026-09-23T19:25:28.038291455Z	33002	26	10000	3	2	0	3	0.000	32	0.000	6996	21.996	5805	20.997	567	0.000	0	0.000	1	0.000	569506494	24863.914	8622093	31246.864	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	306	1.000	0	0.000	0.000	0	0.000	3	0	0.000
34	2026-09-23T19:25:29.03798285Z	34001	26	10000	3	2	0	3	0.000	32	0.000	7018	22.007	5826	21.006	567	0.000	0	0.000	1	0.000	569531362	24875.677	8653345	31261.648	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	307	1.000	0	0.000	0.000	0	0.000	3	0	0.000
35	2026-09-23T19:25:30.037367933Z	35001	26	10000	3	2	0	3	0.000	32	0.000	7040	22.014	5847	21.013	567	0.000	0	0.000	1	0.000	569556230	24883.301	8684597	31271.229	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	308	1.001	0	0.000	0.000	0	0.000	3	0	0.000
36	2026-09-23T19:25:31.037930679Z	36001	26	10000	3	2	0	3	0.000	32	0.000	7062	21.988	5868	20.988	567	0.000	0	0.000	1	0.000	569581098	24854.014	8715849	31234.423	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	309	0.999	0	0.000	0.000	0	0.000	3	0	0.000
37	2026-09-23T19:25:32.037350871Z	37001	26	10000	3	2	0	3	0.000	32	0.000	7084	22.013	5889	21.012	567	0.000	0	0.000	1	0.000	569605966	24882.427	8747101	31270.131	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	310	1.001	0	0.000	0.000	0	0.000	3	0	0.000
38	2026-09-23T19:25:33.037382617Z	38001	26	10000	3	2	0	3	0.000	32	0.000	7106	21.999	5910	20.999	567	0.000	0	0.000	1	0.000	569630834	24867.211	8778353	31251.008	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	311	1.000	0	0.000	0.000	0	0.000	3	0	0.000
39	2026-09-23T19:25:34.038004077Z	39001	26	10000	3	2	0	3	0.000	32	0.000	7128	21.986	5931	20.987	567	0.000	0	0.000	1	0.000	569655702	24852.555	8809605	31232.590	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	312	0.999	0	0.000	0.000	0	0.000	3	0	0.000
40	2026-09-23T19:25:35.03735429Z	40001	26	10000	3	2	0	3	0.000	32	0.000	7150	22.014	5952	21.014	567	0.000	0	0.000	1	0.000	569680570	24884.170	8840857	31272.321	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	313	1.001	0	0.000	0.000	0	0.000	3	0	0.000
41	2026-09-23T19:25:36.03800541Z	41001	26	10000	3	2	0	3	0.000	32	0.000	7174	23.984	5974	21.986	567	0.000	0	0.000	1	0.000	569706086	25499.397	8873101	32223.019	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	315	1.999	0	0.000	0.000	0	0.000	3	0	0.000
42	2026-09-23T19:25:37.037397397Z	42001	26	10000	3	2	0	3	0.000	32	0.000	7196	22.013	5995	21.013	567	0.000	0	0.000	1	0.000	569730954	24883.129	8904353	31271.013	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	316	1.001	0	0.000	0.000	0	0.000	3	0	0.000
43	2026-09-23T19:25:38.037549065Z	43001	26	10000	3	2	0	3	0.000	32	0.000	7218	21.997	6016	20.997	567	0.000	0	0.000	1	0.000	569755822	24864.229	8935605	31247.260	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	317	1.000	0	0.000	0.000	0	0.000	3	0	0.000
44	2026-09-23T19:25:39.037398193Z	44001	26	10000	3	2	0	3	0.000	32	0.000	7240	22.003	6037	21.003	567	0.000	0	0.000	1	0.000	569780690	24871.752	8966857	31256.716	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	318	1.000	0	0.000	0.000	0	0.000	3	0	0.000
45	2026-09-23T19:25:40.037992435Z	45001	26	10000	3	2	0	3	0.000	32	0.000	7262	21.987	6058	20.988	567	0.000	0	0.000	1	0.000	569805558	24853.231	8998109	31233.440	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	319	0.999	0	0.000	0.000	0	0.000	3	0	0.000
46	2026-09-23T19:25:41.037400932Z	46001	26	10000	3	2	0	3	0.000	32	0.000	7284	22.013	6079	21.012	567	0.000	0	0.000	1	0.000	569830426	24882.718	9029361	31270.496	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	320	1.001	0	0.000	0.000	0	0.000	3	0	0.000
47	2026-09-23T19:25:42.038084224Z	47001	26	10000	3	2	0	3	0.000	32	0.000	7306	21.985	6100	20.986	567	0.000	0	0.000	1	0.000	569855294	24851.020	9060613	31230.661	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	321	0.999	0	0.000	0.000	0	0.000	3	0	0.000
48	2026-09-23T19:25:43.038187851Z	48001	26	10000	3	2	0	3	0.000	32	0.000	7328	21.998	6121	20.998	567	0.000	0	0.000	1	0.000	569880162	24865.423	9091865	31248.762	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	322	1.000	0	0.000	0.000	0	0.000	3	0	0.000
49	2026-09-23T19:25:44.038286887Z	49002	26	10000	3	2	0	3	0.000	32	0.000	7350	21.998	6142	20.998	567	0.000	0	0.000	1	0.000	569905030	24865.537	9123117	31248.905	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	323	1.000	0	0.000	0.000	0	0.000	3	0	0.000
50	2026-09-23T19:25:45.03738522Z	50001	26	10000	3	2	0	3	0.000	32	0.000	7372	22.020	6163	21.019	567	0.000	0	0.000	1	0.000	569929898	24890.443	9154369	31280.204	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	324	1.001	0	0.000	0.000	0	0.000	3	0	0.000
51	2026-09-23T19:25:46.037378841Z	51001	26	10000	3	2	0	3	0.000	32	0.000	7396	24.000	6185	22.000	567	0.000	0	0.000	1	0.000	569955414	25516.163	9186613	32244.206	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	326	2.000	0	0.000	0.000	0	0.000	3	0	0.000
52	2026-09-23T19:25:47.038034222Z	52001	26	10000	3	2	0	3	0.000	32	0.000	7418	21.986	6206	20.986	567	0.000	0	0.000	1	0.000	569980282	24851.713	9217865	31231.532	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	327	0.999	0	0.000	0.000	0	0.000	3	0	0.000
53	2026-09-23T19:25:48.038205589Z	53001	26	10000	3	2	0	3	0.000	32	0.000	7440	21.996	6227	20.996	567	0.000	0	0.000	1	0.000	570005150	24863.739	9249117	31246.645	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	328	1.000	0	0.000	0.000	0	0.000	3	0	0.000
54	2026-09-23T19:25:49.037882077Z	54001	26	10000	3	2	0	3	0.000	32	0.000	7462	22.007	6248	21.007	567	0.000	0	0.000	1	0.000	570030018	24876.048	9280369	31262.114	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	329	1.000	0	0.000	0.000	0	0.000	3	0	0.000
55	2026-09-23T19:25:50.037398157Z	55001	26	10000	3	2	0	3	0.000	32	0.000	7484	22.011	6269	21.010	567	0.000	0	0.000	1	0.000	570054886	24880.040	9311621	31267.131	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	330	1.000	0	0.000	0.000	0	0.000	3	0	0.000
56	2026-09-23T19:25:51.037377892Z	56001	26	10000	3	2	0	3	0.000	32	0.000	7506	22.000	6290	21.000	567	0.000	0	0.000	1	0.000	570079754	24868.504	9342873	31252.633	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	331	1.000	0	0.000	0.000	0	0.000	3	0	0.000
57	2026-09-23T19:25:52.038000347Z	57001	26	10000	3	2	0	3	0.000	32	0.000	7528	21.986	6311	20.987	567	0.000	0	0.000	1	0.000	570104622	24852.530	9374125	31232.559	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	332	0.999	0	0.000	0.000	0	0.000	3	0	0.000
58	2026-09-23T19:25:53.038358106Z	58002	26	10000	3	2	0	3	0.000	32	0.000	7550	21.992	6332	20.992	567	0.000	0	0.000	1	0.000	570129490	24859.106	9405377	31240.823	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	333	1.000	0	0.000	0.000	0	0.000	3	0	0.000
59	2026-09-23T19:25:54.038071341Z	59001	26	10000	3	2	0	3	0.000	32	0.000	7572	22.006	6353	21.006	567	0.000	0	0.000	1	0.000	570154358	24875.133	9436629	31260.965	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	334	1.000	0	0.000	0.000	0	0.000	3	0	0.000
60	2026-09-23T19:25:55.037385339Z	60001	26	10000	3	2	0	3	0.000	32	0.000	7594	22.015	6374	21.014	567	0.000	0	0.000	1	0.000	570179226	24885.071	9467881	31273.454	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	335	1.001	0	0.000	0.000	0	0.000	3	0	0.000
61	2026-09-23T19:25:56.037997521Z	61001	26	10000	3	2	0	3	0.000	32	0.000	7618	23.985	6396	21.987	567	0.000	0	0.000	1	0.000	570204742	25500.389	9500125	32224.272	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	337	1.999	0	0.000	0.000	0	0.000	3	0	0.000
62	2026-09-23T19:25:57.038141736Z	62001	26	10000	3	2	0	3	0.000	32	0.000	7640	21.997	6417	20.997	567	0.000	0	0.000	1	0.000	570229610	24864.414	9531377	31247.494	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	338	1.000	0	0.000	0.000	0	0.000	3	0	0.000
63	2026-09-23T19:25:58.037361945Z	63001	26	10000	3	2	0	3	0.000	32	0.000	7662	22.017	6438	21.016	567	0.000	0	0.000	1	0.000	570254478	24887.407	9562629	31276.389	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	339	1.001	0	0.000	0.000	0	0.000	3	0	0.000
64	2026-09-23T19:25:59.037419579Z	64001	26	10000	3	2	0	3	0.000	32	0.000	7684	21.999	6459	20.999	567	0.000	0	0.000	1	0.000	570279346	24866.566	9593881	31250.198	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	340	1.000	0	0.000	0.000	0	0.000	3	0	0.000
65	2026-09-23T19:26:00.037426732Z	65001	26	10000	3	2	0	3	0.000	32	0.000	7706	22.000	6480	21.000	567	0.000	0	0.000	1	0.000	570304214	24867.822	9625133	31251.777	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	341	1.000	0	0.000	0.000	0	0.000	3	0	0.000
66	2026-09-23T19:26:01.037401967Z	66001	26	10000	3	2	0	3	0.000	32	0.000	7728	22.001	6501	21.001	567	0.000	0	0.000	1	0.000	570329082	24868.616	9656385	31252.774	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	342	1.000	0	0.000	0.000	0	0.000	3	0	0.000
67	2026-09-23T19:26:02.037957214Z	67001	26	10000	3	2	0	3	0.000	32	0.000	7750	21.988	6522	20.988	567	0.000	0	0.000	1	0.000	570353950	24854.200	9687637	31234.657	65536	9676	0	36426318	0.000	1124	0.000	0.000	0	0	0.000	0	0.000	0	0.000	343	0.999	0	0.000	0.000	0	0.000	3	0	0.000
