sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-23T19:24:54.805646861Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.540000	0.220000	6	0	0.000000	0.000000	3849883648	1949671424	1900212224	621346816	82026496	1377693696	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	5.980000	5.410000
1	2026-09-23T19:24:55.816957695Z	1011	2	14.705882	19.117647	9.313725	5.392157	4.411765	0.000000	80.882353	0.840000	0.540000	0.220000	1	0	5004.396171	3684.327234	3849883648	1944715264	1905168384	615411712	82026496	1388535808	0	0	0.000000	0.000000	1356813.327324	5601411.437879	0	138.434196	3834190.161404	97191.682279	2945.681919	823.683464	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	5.980000	5.410000
2	2026-09-23T19:24:56.816664546Z	2011	2	3.500000	8.500000	2.500000	1.000000	5.000000	0.000000	91.500000	0.840000	0.540000	0.220000	1	0	3768.104593	2077.609037	3849883648	1946259456	1903624192	613863424	82026496	1388539904	0	0	0.000000	0.000000	0.000000	5396013.803674	0	100.029323	61415.003378	60790.820403	92.026977	89.026097	0.000000	0.000000	0.000000	0.000000	0.850000	0.000000	0.000000	5.800000	5.150000
3	2026-09-23T19:24:57.817358954Z	3011	2	2.487562	7.462687	1.492537	0.995025	4.975124	0.000000	92.537313	0.840000	0.540000	0.220000	1	0	3745.399169	2041.582311	3849883648	1946259456	1903624192	613863424	82026496	1388539904	0	0	0.000000	0.000000	0.000000	5325198.145132	0	99.930607	58264.540695	58264.540695	62.956283	62.956283	0.000000	0.000000	0.000000	0.000000	0.850000	0.000000	0.000000	5.800000	5.150000
4	2026-09-23T19:24:58.817064433Z	4011	2	1.515152	6.565657	1.515152	0.000000	5.050505	0.000000	93.434343	0.840000	0.540000	0.220000	1	0	3586.056183	2074.611025	3849883648	1946251264	1903632384	613863424	82026496	1388548096	0	0	0.000000	0.000000	0.000000	5531229.085246	0	104.030640	58322.177339	58322.177339	63.018561	63.018561	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000	5.660000	5.120000
5	2026-09-23T19:24:59.816760609Z	5011	2	2.985075	8.457711	1.990050	0.497512	5.472637	0.497512	91.542289	0.770000	0.530000	0.220000	1	0	3640.105955	2117.643393	3849883648	1946247168	1903636480	613863424	82026496	1388552192	0	0	0.000000	0.000000	0.000000	24874373.456515	0	128.038901	58350.728410	58364.732665	64.019451	64.019451	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000	5.660000	5.120000
6	2026-09-23T19:25:00.817451467Z	6011	2	2.000000	7.000000	1.500000	0.500000	5.000000	0.000000	93.000000	0.770000	0.530000	0.220000	1	0	3508.576062	1952.650990	3849883648	1946247168	1903636480	613863424	82026496	1388552192	0	0	0.000000	0.000000	0.000000	4903620.279990	0	95.933723	58340.694689	58354.685024	63.955815	63.955815	0.000000	0.000000	0.000000	0.000000	0.570000	0.000000	0.000000	5.540000	5.100000
7	2026-09-23T19:25:01.81716689Z	7011	2	2.000000	5.500000	1.500000	0.500000	3.500000	0.000000	94.500000	0.770000	0.530000	0.220000	1	0	3156.898378	1846.525477	3849883648	1946357760	1903525888	613863424	82026496	1388445696	0	0	0.000000	0.000000	0.000000	3589117.376667	0	72.020495	58321.596927	58321.596927	63.017933	63.017933	0.000000	0.000000	0.000000	0.000000	0.570000	0.000000	0.000000	5.540000	5.100000
8	2026-09-23T19:25:02.816966521Z	8011	2	1.515152	4.545455	1.515152	0.000000	3.030303	0.000000	95.454545	0.770000	0.530000	0.220000	1	0	3204.642114	1795.359736	3849883648	1946890240	1902993408	613347328	82026496	1388433408	0	0	0.000000	0.000000	0.000000	3556040.523840	0	68.013628	58316.684914	58316.684914	63.012626	63.012626	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	5.080000	4.720000
9	2026-09-23T19:25:03.816961249Z	9011	2	1.990050	5.472637	0.995025	0.995025	3.482587	0.000000	94.527363	0.770000	0.530000	0.220000	1	0	3294.017373	1869.009857	3849883648	1947136000	1902747648	613089280	82026496	1388441600	0	0	0.000000	0.000000	0.000000	3170320.720271	0	72.000380	58305.307502	58305.307502	63.000332	63.000332	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	5.080000	4.720000
