sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-23T19:24:54.845218789Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.470000	0.800000	0.320000	6	0	0.000000	0.000000	3849883648	1937170432	1912713216	516222976	84987904	1495179264	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.290000	6.120000
1	2026-09-23T19:24:55.856724313Z	1011	2	13.567839	19.095477	7.035176	6.532663	5.527638	0.000000	80.904523	1.350000	0.790000	0.320000	1	0	5330.667904	4212.532630	3849883648	1943777280	1906106368	498503680	84987904	1506181120	0	0	0.000000	0.000000	660053.739816	6385918.697480	0	158.180057	4320261.157488	108596.540548	3299.042804	956.000717	0.000000	0.000000	0.000000	0.000000	1.090000	0.000000	0.000000	6.230000	5.910000
2	2026-09-23T19:24:56.856764517Z	2011	2	3.030303	8.585859	1.515152	1.515152	5.555556	0.000000	91.414141	1.350000	0.790000	0.320000	1	0	3779.848027	2106.915289	3849883648	1944305664	1905577984	497987584	84987904	1506222080	0	0	0.000000	0.000000	0.000000	6233861.361370	0	127.994854	61394.531571	60836.554006	91.996301	89.996382	0.000000	0.000000	0.000000	0.000000	1.090000	0.000000	0.000000	6.230000	5.910000
3	2026-09-23T19:24:57.85744766Z	3012	2	2.475248	8.415842	1.485149	0.990099	5.940594	0.000000	91.584158	1.350000	0.790000	0.320000	1	0	3746.440660	2098.566387	3849883648	1944305664	1905577984	497987584	84987904	1506222080	0	0	0.000000	0.000000	0.000000	6221669.734759	0	123.915349	58265.196772	58265.196772	62.956992	62.956992	0.000000	0.000000	0.000000	0.000000	0.890000	0.000000	0.000000	6.010000	5.750000
4	2026-09-23T19:24:58.857309212Z	4012	2	2.985075	8.457711	1.492537	1.492537	5.472637	0.000000	91.542289	1.350000	0.790000	0.320000	2	0	3992.552753	2225.308085	3849883648	1944551424	1905332224	497729536	84987904	1506234368	0	0	0.000000	0.000000	0.000000	6222685.505918	0	120.016616	58313.073212	58313.073212	63.008723	63.008723	0.000000	0.000000	0.000000	0.000000	0.890000	0.000000	0.000000	6.010000	5.750000
5	2026-09-23T19:24:59.856770111Z	5011	2	1.010101	8.080808	0.505051	0.505051	7.070707	0.000000	91.919192	1.350000	0.790000	0.320000	1	0	3703.996832	2107.135961	3849883648	1944809472	1905074176	497471488	84987904	1506234368	0	0	0.000000	0.000000	0.000000	25835111.760420	0	152.081988	58336.449296	58336.449296	63.033982	63.033982	0.000000	0.000000	0.000000	0.000000	0.730000	0.000000	0.000000	6.010000	5.790000
6	2026-09-23T19:25:00.857457861Z	6012	2	1.507538	7.537688	1.005025	0.502513	6.030151	0.000000	92.462312	1.490000	0.820000	0.330000	1	0	3761.413088	2128.536099	3849883648	1945583616	1904300032	496697344	84987904	1506234368	0	0	0.000000	0.000000	0.000000	6238013.806005	0	127.912029	58264.928296	58264.928296	62.956702	62.956702	0.000000	0.000000	0.000000	0.000000	0.730000	0.000000	0.000000	6.010000	5.790000
7	2026-09-23T19:25:01.857305962Z	7012	2	1.515152	6.060606	1.010101	0.505051	4.545455	0.000000	93.939394	1.490000	0.820000	0.330000	1	1	3754.570308	2122.322374	3849883648	1945833472	1904050176	496439296	84987904	1506242560	0	0	0.000000	0.000000	0.000000	5567309.657635	1	112.017015	58313.857700	58313.857700	63.009571	63.009571	0.000000	0.000000	0.000000	0.000000	0.600000	0.000000	0.000000	5.820000	5.650000
8	2026-09-23T19:25:02.8567743Z	8011	2	0.507614	5.583756	0.000000	0.000000	5.076142	0.507614	94.416244	1.490000	0.820000	0.330000	1	0	3855.049587	2143.139428	3849883648	1946087424	1903796224	496181248	84987904	1506246656	0	0	0.000000	0.000000	0.000000	5348123.399331	0	100.053195	58336.015101	58336.015101	63.033513	63.033513	0.000000	0.000000	0.000000	0.000000	0.600000	0.000000	0.000000	5.820000	5.650000
9	2026-09-23T19:25:03.856725525Z	9011	2	2.475248	7.920792	1.980198	0.495050	5.445545	0.000000	92.079208	1.490000	0.820000	0.330000	1	0	3585.174860	2028.098916	3849883648	1946079232	1903804416	496181248	84987904	1506254848	0	0	0.000000	0.000000	0.000000	5341444.518273	0	112.005463	58307.843848	58307.843848	63.003073	63.003073	0.000000	0.000000	0.000000	0.000000	0.490000	0.000000	0.000000	5.670000	5.530000
