sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-23T19:24:55.119237999Z	0	26	10000	1	2	99	1235	0.000	3192	0.000	193826	0.000	105372	0.000	35437	0.000	45678	0.000	2	0.000	664798680	0.000	89856553	0.000	65536	8264	2678	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	270	0.000	0	0.000	0.000	122	0.000	1235	0	0.000
1	2026-09-23T19:24:56.12026947Z	1001	26	10000	3	2	97	1235	0.000	3194	1.998	193852	25.973	105394	21.977	35437	0.000	45678	0.000	2	0.000	664824466	25759.430	89889109	32522.454	65536	8264	2478	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	272	1.998	0	0.000	0.000	122	0.000	1235	0	0.000
2	2026-09-23T19:24:57.120313643Z	2001	26	10000	3	2	97	1235	0.000	3194	0.000	193874	21.999	105415	20.999	35437	0.000	45678	0.000	2	0.000	664849334	24866.902	89920394	31283.618	65536	8264	2279	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	273	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
3	2026-09-23T19:24:58.12040048Z	3001	26	10000	3	2	97	1235	0.000	3194	0.000	193896	21.998	105436	20.998	35437	0.000	45678	0.000	2	0.000	664874202	24865.841	89951679	31282.284	65536	8264	2104	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	274	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
4	2026-09-23T19:24:59.120459678Z	4001	26	10000	3	2	97	1235	0.000	3194	0.000	193918	21.999	105457	20.999	35437	0.000	45678	0.000	2	0.000	664899070	24866.528	89982964	31283.148	65536	8264	1929	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	275	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
5	2026-09-23T19:25:00.120318926Z	5001	26	10000	3	2	97	1235	0.000	3194	0.000	193940	22.003	105478	21.003	35437	0.000	45678	0.000	2	0.000	664923938	24871.501	90014249	31289.404	65536	8264	1754	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	276	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
6	2026-09-23T19:25:01.120335764Z	6001	26	10000	3	2	97	1235	0.000	3194	0.000	193962	22.000	105499	21.000	35437	0.000	45678	0.000	2	0.000	664948806	24867.581	90045534	31284.473	65536	8264	1579	50218490	0.000	3386	0.000	0.000	1	261	0.000	2363061	0.000	0	0.000	277	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
7	2026-09-23T19:25:02.120418614Z	7001	26	10000	4	3	96	1235	0.000	3195	1.000	194015	52.996	105523	23.998	35437	0.000	45678	0.000	2	0.000	664977897	29088.590	90077470	31933.355	65536	8275	1747	50250830	32337.321	3455	68.994	99.787	1	261	0.000	2363061	0.000	0	0.000	278	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
8	2026-09-23T19:25:03.12101788Z	8001	26	10000	4	3	96	1235	0.000	3196	0.999	194110	94.943	105545	21.987	35447	9.994	45678	0.000	2	0.000	667286155	2306875.568	90110184	32694.407	65536	8001	2030	50380770	129862.178	3472	16.990	99.987	1	261	0.000	2363061	0.000	0	0.000	279	0.999	0	0.000	0.000	122	0.000	1235	0	0.000
9	2026-09-23T19:25:04.121109747Z	9001	26	10000	4	3	96	1235	0.000	3196	0.000	194137	26.998	105566	20.998	35452	5.000	45678	0.000	2	0.000	672464014	5177383.359	90141749	31562.100	65536	7793	2191	50897712	516894.513	3472	0.000	100.000	1	261	0.000	2363061	0.000	0	0.000	280	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
10	2026-09-23T19:25:05.120758787Z	10001	26	10000	4	3	96	1235	0.000	3196	0.000	194164	27.009	105587	21.007	35456	4.001	45678	0.000	2	0.000	677642578	5180382.097	90173314	31576.082	65536	7736	2209	51425900	528373.437	3472	0.000	100.000	1	261	0.000	2363061	0.000	0	0.000	281	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
11	2026-09-23T19:25:06.120761974Z	11001	26	10000	4	3	96	1235	0.000	3196	0.000	194192	28.000	105609	22.000	35461	5.000	45678	0.000	2	0.000	681790964	4148372.767	90205848	32533.896	65536	7894	1959	51952350	526448.321	3472	0.000	100.000	1	261	0.000	2363061	0.000	0	0.000	283	2.000	0	0.000	0.000	122	0.000	1235	0	0.000
12	2026-09-23T19:25:07.120697644Z	12001	26	10000	4	3	96	1235	0.000	3196	0.000	194218	26.002	105630	21.001	35465	4.000	45678	0.000	2	0.000	685938667	4147969.855	90237357	31511.027	65536	7796	1919	52413682	461361.681	3472	0.000	100.000	1	261	0.000	2363061	0.000	0	0.000	284	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
13	2026-09-23T19:25:08.121467961Z	13002	26	10000	4	3	96	1235	0.000	3196	0.000	194244	25.980	105651	20.984	35469	3.997	45678	0.000	2	0.000	690086394	4144534.399	90268866	31484.747	65536	7833	1958	52968704	554594.787	3472	0.000	100.000	1	261	0.000	2363061	0.000	0	0.000	285	0.999	0	0.000	0.000	122	0.000	1235	0	0.000
