sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T20:20:05.912930807Z	0	26	10000	3	2	0	3	0.000	13	0.000	16	0.000	6	0.000	0	0.000	0	0.000	0	0.000	3971	0.000	3930	0.000	65536	51739	0	28828	0.000	13644	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T20:20:06.914195003Z	1001	26	10000	3	2	0	3	0.000	13	0.000	38	21.972	27	20.973	0	0.000	0	0.000	0	0.000	28839	24836.601	35164	31194.564	65536	51739	0	28828	0.000	13644	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3	0.999	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T20:20:07.914313528Z	2001	26	10000	3	2	0	3	0.000	13	0.000	60	21.997	48	20.998	0	0.000	0	0.000	0	0.000	53707	24865.053	66401	31233.298	65536	51739	0	28828	0.000	13644	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T20:20:08.914100697Z	3001	26	10000	3	2	0	3	0.000	13	0.000	82	22.005	69	21.004	0	0.000	0	0.000	0	0.000	78575	24873.294	97638	31243.650	65536	51739	0	28828	0.000	13644	0.000	0.000	0	0	0.000	0	0.000	0	0.000	5	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T20:20:09.91500131Z	4002	26	10000	3	2	0	3	0.000	13	0.000	104	21.980	90	20.981	0	0.000	0	0.000	0	0.000	103443	24845.623	128875	31208.892	65536	51739	0	28828	0.000	13644	0.000	0.000	0	0	0.000	0	0.000	0	0.000	6	0.999	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T20:20:10.914088311Z	5001	26	10000	3	2	0	3	0.000	13	0.000	126	22.020	111	21.019	0	0.000	0	0.000	0	0.000	128311	24890.725	160115	31268.548	65536	51739	0	28828	0.000	13644	0.000	0.000	0	0	0.000	0	0.000	0	0.000	7	1.001	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T20:20:11.915102788Z	6002	26	10000	4	3	0	4	0.999	14	0.999	171	44.954	135	23.976	0	0.000	0	0.000	0	0.000	154362	26024.599	191919	31771.769	65536	51704	206	44133	15289.489	13652	7.992	99.948	0	0	0.000	0	0.000	0	0.000	8	0.999	0	0.000	0.000	0	0.000	4	0	0.000
7	2026-09-24T20:20:12.91482962Z	7001	26	10000	4	3	0	4	0.000	15	1.000	281	110.030	157	22.006	9	9.002	0	0.000	0	0.000	406152	251858.799	224667	32756.948	65536	51481	678	88042	43920.998	13667	15.004	99.966	0	0	0.000	0	0.000	0	0.000	9	1.000	0	0.000	0.000	0	0.000	4	0	0.000
8	2026-09-24T20:20:13.914433019Z	8001	26	10000	4	3	0	4	0.000	15	0.000	311	30.012	178	21.008	13	4.002	0	0.000	0	0.000	4552995	4148488.245	256177	31522.501	65536	51066	1093	404352	316435.495	13667	0.000	100.000	0	0	0.000	0	0.000	0	0.000	10	1.000	0	0.000	0.000	0	0.000	4	0	0.000
9	2026-09-24T20:20:14.914424561Z	9001	26	10000	4	3	0	4	0.000	15	0.000	337	26.000	199	21.000	17	4.000	0	0.000	0	0.000	8700571	4147611.093	287649	31472.266	65536	50628	987	832898	428549.626	13667	0.000	100.000	0	0	0.000	0	0.000	0	0.000	11	1.000	0	0.000	0.000	0	0.000	4	0	0.000
