ingress_host	count	method	uri	2xx	3xx	4xx	5xx	max	avg	sum	p90	p99	sum_body	avg_body
isucon-1	1	POST	/initialize	1	0	0	0	28.804	28.804	28.804	28.804	28.804	18	18
isucon-1	4	POST	/login	3	0	1	0	0.12	0.038	0.152	0.12	0.12	7105	1776.25
isucon-1	3	POST	/admin/login	1	0	2	0	0.062	0.041	0.124	0.062	0.062	265	88.333
isucon-1	1	GET	^/admin/user/[^/]+$	1	0	0	0	0.095	0.095	0.095	0.095	0.095	41356	41356
isucon-1	1	POST	/user	1	0	0	0	0.014	0.014	0.014	0.014	0.014	7108	7108
isucon-1	3	GET	^/user/[^/]+/home$	1	0	2	0	0.002	0.002	0.005	0.002	0.002	489	163
