sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T20:16:27.888818425Z	0	26	10000	1	2	28	29	0.000	3468	0.000	113205	0.000	38849	0.000	18249	0.000	15411	0.000	3	0.000	888213942	0.000	83909803	0.000	65536	8345	6068	61636954	0.000	16571	0.000	0.000	0	0	0.000	0	0.000	0	0.000	347	0.000	0	0.000	0.000	1	0.000	29	0	0.000
1	2026-09-24T20:16:28.889916558Z	1001	26	10000	3	2	26	29	0.000	3470	1.998	113231	25.971	38871	21.976	18249	0.000	15411	0.000	3	0.000	888239728	25757.715	83942331	32492.319	65536	8345	5868	61636954	0.000	16571	0.000	0.000	0	0	0.000	0	0.000	0	0.000	349	1.998	0	0.000	0.000	1	0.000	29	0	0.000
2	2026-09-24T20:16:29.890092884Z	2001	26	10000	3	2	26	29	0.000	3470	0.000	113253	21.996	38892	20.996	18249	0.000	15411	0.000	3	0.000	888264596	24863.616	83973602	31265.487	65536	8345	5668	61636954	0.000	16571	0.000	0.000	0	0	0.000	0	0.000	0	0.000	350	1.000	0	0.000	0.000	1	0.000	29	0	0.000
3	2026-09-24T20:16:30.889891196Z	3001	26	10000	3	2	26	29	0.000	3470	0.000	113275	22.004	38913	21.004	18249	0.000	15411	0.000	3	0.000	888289464	24873.017	84004873	31277.308	65536	8345	5468	61636954	0.000	16571	0.000	0.000	0	0	0.000	0	0.000	0	0.000	351	1.000	0	0.000	0.000	1	0.000	29	0	0.000
4	2026-09-24T20:16:31.889923211Z	4001	26	10000	3	2	26	29	0.000	3470	0.000	113297	21.999	38934	20.999	18249	0.000	15411	0.000	3	0.000	888314332	24867.204	84036144	31269.999	65536	8345	5268	61636954	0.000	16571	0.000	0.000	0	0	0.000	0	0.000	0	0.000	352	1.000	0	0.000	0.000	1	0.000	29	0	0.000
5	2026-09-24T20:16:32.889919534Z	5001	26	10000	3	2	26	29	0.000	3470	0.000	113319	22.000	38955	21.000	18249	0.000	15411	0.000	3	0.000	888339200	24868.091	84067415	31271.115	65536	8345	5068	61636954	0.000	16571	0.000	0.000	0	0	0.000	0	0.000	0	0.000	353	1.000	0	0.000	0.000	1	0.000	29	0	0.000
6	2026-09-24T20:16:33.890169762Z	6001	26	10000	4	3	25	29	0.000	3471	1.000	113365	45.988	38979	23.994	18249	0.000	15411	0.000	3	0.000	888365285	26078.474	84099260	31837.034	65536	8339	5084	61657285	20325.914	16576	4.999	99.975	0	0	0.000	0	0.000	0	0.000	354	1.000	0	0.000	0.000	1	0.000	29	0	0.000
7	2026-09-24T20:16:34.890088112Z	7001	26	10000	4	3	25	29	0.000	3472	1.000	113475	110.009	39001	22.002	18259	10.001	15411	0.000	3	0.000	889647044	1281863.650	84132080	32822.680	65536	8272	5373	61708303	51022.165	16582	6.000	99.988	0	0	0.000	0	0.000	0	0.000	355	1.000	0	0.000	0.000	1	0.000	29	0	0.000
8	2026-09-24T20:16:35.890575967Z	8001	26	10000	4	3	25	29	0.000	3472	0.000	113500	24.988	39022	20.990	18262	2.999	15411	0.000	3	0.000	892763366	3114802.469	84163519	31423.670	65536	7938	5146	62092818	384327.509	16582	0.000	100.000	0	0	0.000	0	0.000	0	0.000	356	1.000	0	0.000	0.000	1	0.000	29	0	0.000
9	2026-09-24T20:16:36.890297102Z	9001	26	10000	4	3	25	29	0.000	3472	0.000	113527	27.008	39043	21.006	18266	4.001	15411	0.000	3	0.000	897941698	5179776.386	84195070	31559.800	65536	7978	4871	62518740	426040.802	16582	0.000	100.000	0	0	0.000	0	0.000	0	0.000	357	1.000	0	0.000	0.000	1	0.000	29	0	0.000
10	2026-09-24T20:16:37.890537002Z	10001	26	10000	4	3	25	29	0.000	3472	0.000	113553	25.994	39064	20.995	18270	3.999	15411	0.000	3	0.000	902089493	4146800.183	84226565	31487.446	65536	7867	4620	62958352	439506.562	16582	0.000	100.000	0	0	0.000	0	0.000	0	0.000	358	1.000	0	0.000	0.000	1	0.000	29	0	0.000
11	2026-09-24T20:16:38.890297671Z	11001	26	10000	4	3	25	29	0.000	3472	0.000	113581	28.007	39086	22.005	18274	4.001	15411	0.000	3	0.000	906237902	4149402.064	84259071	32513.781	65536	7969	4080	63398612	440365.391	16582	0.000	100.000	0	0	0.000	0	0.000	0	0.000	360	2.000	0	0.000	0.000	1	0.000	29	0	0.000
12	2026-09-24T20:16:39.890286289Z	12001	26	10000	4	2	25	29	0.000	3472	0.000	113606	25.000	39107	21.000	18278	4.000	15411	0.000	3	0.000	909354878	3117011.490	84290566	31495.359	65536	7817	3717	63925381	526774.998	16582	0.000	100.000	0	0	0.000	0	0.000	0	0.000	361	1.000	0	0.000	0.000	1	0.000	29	0	0.000
