sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T20:16:27.477607781Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190000	0.140000	0.150000	2	0	0.000000	0.000000	3849883648	2023399424	1826484224	918368256	79904768	1013248000	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.520000	0.000000	0.000000	6.060000	5.820000
1	2026-09-24T20:16:28.490848468Z	1013	2	12.182741	18.781726	8.121827	4.060914	6.598985	0.000000	81.218274	0.190000	0.140000	0.150000	1	0	5073.819134	3761.199128	3849883648	2029293568	1820590080	901652480	79904768	1024057344	0	0	0.000000	0.000000	0.000000	7155180.473457	0	142.118256	4408836.956597	98329.055459	3289.445472	842.840214	0.000000	0.000000	0.000000	0.000000	1.150000	0.000000	0.000000	6.050000	5.120000
2	2026-09-24T20:16:29.490385659Z	2012	2	3.517588	10.050251	1.507538	2.010050	6.532663	0.000000	89.949749	0.190000	0.140000	0.150000	1	0	3807.762301	2107.975609	3849883648	2031095808	1818787840	899846144	79904768	1024061440	0	0	0.000000	0.000000	0.000000	7105752.670239	0	136.062972	61581.501027	60933.200982	95.043988	91.042136	0.000000	0.000000	0.000000	0.000000	1.150000	0.000000	0.000000	6.050000	5.120000
3	2026-09-24T20:16:30.490963404Z	3013	2	2.010050	8.542714	1.507538	0.502513	6.532663	0.000000	91.457286	0.190000	0.140000	0.150000	1	0	4215.564449	2319.659812	3849883648	2031095808	1818787840	899846144	79904768	1024061440	0	0	0.000000	0.000000	0.000000	7106550.176422	0	139.919161	58271.333620	58271.333620	62.963623	62.963623	0.000000	0.000000	0.000000	0.000000	1.120000	0.000000	0.000000	6.040000	5.280000
4	2026-09-24T20:16:31.490394741Z	4012	2	2.500000	9.000000	1.500000	1.000000	6.500000	0.000000	91.000000	0.250000	0.150000	0.150000	1	0	4000.274780	2281.297273	3849883648	2031083520	1818800128	899846144	79904768	1024073728	0	0	0.000000	0.000000	0.000000	7110603.487337	0	144.081933	58390.203940	58390.203940	64.036415	64.036415	0.000000	0.000000	0.000000	0.000000	1.120000	0.000000	0.000000	6.040000	5.280000
5	2026-09-24T20:16:32.490984305Z	5013	2	3.465347	9.900990	2.475248	0.990099	6.435644	0.000000	90.099010	0.250000	0.150000	0.150000	1	0	3785.768059	2091.766776	3849883648	2031857664	1818025984	899072000	79904768	1024073728	0	0	0.000000	0.000000	0.000000	7147402.170429	0	143.915153	58270.645900	58270.645900	62.962880	62.962880	0.000000	0.000000	0.000000	0.000000	0.920000	0.000000	0.000000	6.030000	5.410000
6	2026-09-24T20:16:33.490415406Z	6012	2	3.465347	10.396040	1.980198	1.485149	6.930693	0.000000	89.603960	0.250000	0.150000	0.150000	1	0	3784.152823	2141.218150	3849883648	2032631808	1817251840	898297856	79904768	1024073728	0	0	0.000000	0.000000	0.000000	7126998.585130	0	144.081969	58338.188887	58338.188887	63.035861	63.035861	0.000000	0.000000	0.000000	0.000000	0.920000	0.000000	0.000000	6.030000	5.410000
7	2026-09-24T20:16:34.490595725Z	7012	2	19.696970	51.010101	17.171717	2.525253	31.313131	0.000000	48.989899	0.250000	0.150000	0.150000	1	1	13539.558493	6788.775821	3849883648	2034405376	1815478272	896520192	79904768	1024077824	0	0	0.000000	0.000000	212953.599355	16688190.718697	0	795.856488	79207.716948	79115.733534	176.968088	175.968269	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	6.390000	5.880000
8	2026-09-24T20:16:35.490394657Z	8012	2	29.533679	61.658031	23.834197	5.699482	32.124352	0.000000	38.341969	0.250000	0.150000	0.150000	3	0	12581.529567	6043.215013	3849883648	2104274944	1745608704	825614336	79904768	1025114112	0	0	0.000000	0.000000	81936.473656	53041576.221066	0	700.140766	2367781.051852	2367781.051852	423.085063	423.085063	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	6.390000	5.880000
9	2026-09-24T20:16:36.49039519Z	9012	2	54.081633	66.836735	52.551020	1.530612	12.755102	0.000000	33.163265	0.310000	0.160000	0.160000	3	0	10042.994818	3853.998011	3849883648	2105741312	1744142336	818991104	79904768	1030270976	0	0	0.000000	0.000000	0.000000	53424100.433164	0	355.999816	5243365.294424	5243365.294424	538.999722	538.999722	0.000000	0.000000	0.000000	0.000000	1.160000	0.000000	0.000000	11.030000	10.070000
