sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T20:16:27.84763125Z	0	26	10000	1	2	21	22	0.000	4098	0.000	120060	0.000	40395	0.000	19295	0.000	16356	0.000	3	0.000	897284609	0.000	85081599	0.000	65536	8274	6968	61314584	0.000	16765	0.000	0.000	0	0	0.000	0	0.000	0	0.000	347	0.000	0	0.000	0.000	1	0.000	22	0	0.000
1	2026-09-24T20:16:28.849459867Z	1001	26	10000	3	2	19	22	0.000	4100	1.996	120086	25.953	40417	21.960	19295	0.000	16356	0.000	3	0.000	897310395	25738.934	85114127	32468.628	65536	8274	6768	61314584	0.000	16765	0.000	0.000	0	0	0.000	0	0.000	0	0.000	349	1.996	0	0.000	0.000	1	0.000	22	0	0.000
2	2026-09-24T20:16:29.848802888Z	2001	26	10000	3	2	19	22	0.000	4100	0.000	120108	22.014	40438	21.014	19295	0.000	16356	0.000	3	0.000	897335263	24884.348	85145398	31291.557	65536	8274	6568	61314584	0.000	16765	0.000	0.000	0	0	0.000	0	0.000	0	0.000	350	1.001	0	0.000	0.000	1	0.000	22	0	0.000
3	2026-09-24T20:16:30.848803722Z	3001	26	10000	3	2	19	22	0.000	4100	0.000	120130	22.000	40459	21.000	19295	0.000	16356	0.000	3	0.000	897360131	24867.980	85176669	31270.974	65536	8274	6368	61314584	0.000	16765	0.000	0.000	0	0	0.000	0	0.000	0	0.000	351	1.000	0	0.000	0.000	1	0.000	22	0	0.000
4	2026-09-24T20:16:31.848968844Z	4001	26	10000	3	2	19	22	0.000	4100	0.000	120152	21.996	40480	20.997	19295	0.000	16356	0.000	3	0.000	897384999	24863.894	85207940	31265.837	65536	8274	6168	61314584	0.000	16765	0.000	0.000	0	0	0.000	0	0.000	0	0.000	352	1.000	0	0.000	0.000	1	0.000	22	0	0.000
5	2026-09-24T20:16:32.848842782Z	5001	26	10000	3	2	19	22	0.000	4100	0.000	120174	22.003	40501	21.003	19295	0.000	16356	0.000	3	0.000	897409867	24871.135	85239211	31274.943	65536	8274	5968	61314584	0.000	16765	0.000	0.000	0	0	0.000	0	0.000	0	0.000	353	1.000	0	0.000	0.000	1	0.000	22	0	0.000
6	2026-09-24T20:16:33.848835884Z	6001	26	10000	4	3	18	22	0.000	4101	1.000	120216	42.000	40525	24.000	19295	0.000	16356	0.000	3	0.000	897435758	25891.178	85271012	31801.219	65536	8272	5948	61329377	14793.102	16765	0.000	100.000	0	0	0.000	0	0.000	0	0.000	354	1.000	0	0.000	0.000	1	0.000	22	0	0.000
7	2026-09-24T20:16:34.849107431Z	7001	26	10000	4	3	18	22	0.000	4102	1.000	120325	108.970	40547	21.994	19304	8.998	16356	0.000	3	0.000	897687190	251363.744	85303777	32756.105	65536	8215	6260	61377427	48036.956	16774	8.998	99.981	0	0	0.000	0	0.000	0	0.000	355	1.000	0	0.000	0.000	1	0.000	22	0	0.000
8	2026-09-24T20:16:35.849187696Z	8001	26	10000	4	3	18	22	0.000	4102	0.000	120355	29.998	40568	20.998	19308	4.000	16356	0.000	3	0.000	901834033	4146510.222	85335315	31535.469	65536	7899	5916	61699054	321601.190	16774	0.000	100.000	0	0	0.000	0	0.000	0	0.000	356	1.000	0	0.000	0.000	1	0.000	22	0	0.000
9	2026-09-24T20:16:36.849315185Z	9001	26	10000	4	3	18	22	0.000	4102	0.000	120381	25.997	40589	20.997	19312	3.999	16356	0.000	3	0.000	905981609	4147047.090	85366810	31490.984	65536	7898	5557	62142007	442896.513	16774	0.000	100.000	0	0	0.000	0	0.000	0	0.000	357	1.000	0	0.000	0.000	1	0.000	22	0	0.000
