sample	timestamp	elapsed_ms	captured_waits	capture_error	wait_key	requesting_trx_id	blocking_trx_id	object_schema	object_table	object_index	request_lock_type	request_lock_mode	request_lock_data	blocking_lock_type	blocking_lock_mode	blocking_lock_data	requesting_thread_id	requesting_processlist_id	requesting_sql	blocking_thread_id	blocking_processlist_id	blocking_sql
0	2026-09-24T20:16:27.82893703Z	0	0																			
1	2026-09-24T20:16:27.880390301Z	51	0																			
2	2026-09-24T20:16:27.930177411Z	101	0																			
3	2026-09-24T20:16:27.979801927Z	150	0																			
4	2026-09-24T20:16:28.030453374Z	201	0																			
5	2026-09-24T20:16:28.080118905Z	251	0																			
6	2026-09-24T20:16:28.130050214Z	301	0																			
7	2026-09-24T20:16:28.179802791Z	350	0																			
8	2026-09-24T20:16:28.230431756Z	401	0																			
9	2026-09-24T20:16:28.280017066Z	451	0																			
10	2026-09-24T20:16:28.330623139Z	501	0																			
11	2026-09-24T20:16:28.380246741Z	551	0																			
12	2026-09-24T20:16:28.429796187Z	600	0																			
13	2026-09-24T20:16:28.480321559Z	651	0																			
14	2026-09-24T20:16:28.529910312Z	700	0																			
15	2026-09-24T20:16:28.580468356Z	751	0																			
16	2026-09-24T20:16:28.630000982Z	801	0																			
17	2026-09-24T20:16:28.68054304Z	851	0																			
18	2026-09-24T20:16:28.730093371Z	901	0																			
19	2026-09-24T20:16:28.780531406Z	951	0																			
20	2026-09-24T20:16:28.830033904Z	1001	0																			
21	2026-09-24T20:16:28.880537682Z	1051	0																			
22	2026-09-24T20:16:28.930091731Z	1101	0																			
23	2026-09-24T20:16:28.980587019Z	1151	0																			
24	2026-09-24T20:16:29.030120281Z	1201	0																			
25	2026-09-24T20:16:29.080641702Z	1251	0																			
26	2026-09-24T20:16:29.130172784Z	1301	0																			
27	2026-09-24T20:16:29.179666168Z	1350	0																			
28	2026-09-24T20:16:29.23024016Z	1401	0																			
29	2026-09-24T20:16:29.279692142Z	1450	0																			
30	2026-09-24T20:16:29.330261232Z	1501	0																			
31	2026-09-24T20:16:29.379685784Z	1550	0																			
32	2026-09-24T20:16:29.43023003Z	1601	0																			
33	2026-09-24T20:16:29.47980431Z	1650	0																			
34	2026-09-24T20:16:29.530320836Z	1701	0																			
35	2026-09-24T20:16:29.57979822Z	1750	0																			
36	2026-09-24T20:16:29.630333775Z	1801	0																			
37	2026-09-24T20:16:29.679928641Z	1850	0																			
38	2026-09-24T20:16:29.730450777Z	1901	0																			
39	2026-09-24T20:16:29.779969526Z	1951	0																			
40	2026-09-24T20:16:29.830470244Z	2001	0																			
41	2026-09-24T20:16:29.880019953Z	2051	0																			
42	2026-09-24T20:16:29.930467506Z	2101	0																			
43	2026-09-24T20:16:29.979873517Z	2150	0																			
44	2026-09-24T20:16:30.030319298Z	2201	0																			
45	2026-09-24T20:16:30.079691051Z	2250	0																			
46	2026-09-24T20:16:30.130119908Z	2301	0																			
47	2026-09-24T20:16:30.180584445Z	2351	0																			
48	2026-09-24T20:16:30.230020785Z	2401	0																			
49	2026-09-24T20:16:30.280477626Z	2451	0																			
50	2026-09-24T20:16:30.329978733Z	2501	0																			
51	2026-09-24T20:16:30.38046665Z	2551	0																			
52	2026-09-24T20:16:30.42987266Z	2600	0																			
53	2026-09-24T20:16:30.48031122Z	2651	0																			
54	2026-09-24T20:16:30.52971951Z	2700	0																			
55	2026-09-24T20:16:30.5802221Z	2751	0																			
56	2026-09-24T20:16:30.630693938Z	2801	0																			
57	2026-09-24T20:16:30.680169777Z	2851	0																			
58	2026-09-24T20:16:30.73066523Z	2901	0																			
59	2026-09-24T20:16:30.780094159Z	2951	0																			
60	2026-09-24T20:16:30.830611191Z	3001	0																			
61	2026-09-24T20:16:30.8801741Z	3051	0																			
62	2026-09-24T20:16:30.929693917Z	3100	0																			
63	2026-09-24T20:16:30.980220414Z	3151	0																			
64	2026-09-24T20:16:31.030694593Z	3201	0																			
65	2026-09-24T20:16:31.080219826Z	3251	0																			
66	2026-09-24T20:16:31.130686913Z	3301	0																			
67	2026-09-24T20:16:31.180202414Z	3351	0																			
68	2026-09-24T20:16:31.230715933Z	3401	0																			
69	2026-09-24T20:16:31.280178567Z	3451	0																			
70	2026-09-24T20:16:31.330693994Z	3501	0																			
71	2026-09-24T20:16:31.380161676Z	3551	0																			
72	2026-09-24T20:16:31.430692918Z	3601	0																			
73	2026-09-24T20:16:31.480208745Z	3651	0																			
74	2026-09-24T20:16:31.529681022Z	3700	0																			
75	2026-09-24T20:16:31.580219138Z	3751	0																			
76	2026-09-24T20:16:31.63071492Z	3801	0																			
77	2026-09-24T20:16:31.68022625Z	3851	0																			
78	2026-09-24T20:16:31.730703354Z	3901	0																			
79	2026-09-24T20:16:31.780180258Z	3951	0																			
80	2026-09-24T20:16:31.830669246Z	4001	0																			
81	2026-09-24T20:16:31.88017111Z	4051	0																			
82	2026-09-24T20:16:31.930615997Z	4101	0																			
83	2026-09-24T20:16:31.980113048Z	4151	0																			
84	2026-09-24T20:16:32.030594633Z	4201	0																			
85	2026-09-24T20:16:32.080064859Z	4251	0																			
86	2026-09-24T20:16:32.130543689Z	4301	0																			
87	2026-09-24T20:16:32.180029432Z	4351	0																			
88	2026-09-24T20:16:32.230521053Z	4401	0																			
89	2026-09-24T20:16:32.280028585Z	4451	0																			
90	2026-09-24T20:16:32.330535961Z	4501	0																			
91	2026-09-24T20:16:32.380034861Z	4551	0																			
92	2026-09-24T20:16:32.430519998Z	4601	0																			
