sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T16:56:00.027756164Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	25726976	0.668253	40534016	0.000000	0.000000	4
0	2026-09-24T16:56:00.027756164Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
0	2026-09-24T16:56:00.027756164Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1678966784	43.610845	2240245760	0.000000	0.000000	43
1	2026-09-24T16:56:01.038790922Z	1011	isuconquest.go.service	1	0.672875	0.336437	0.602551	0.070324	26206208	0.680701	40534016	0.000000	0.000000	5
1	2026-09-24T16:56:01.038790922Z	1011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
1	2026-09-24T16:56:01.038790922Z	1011	mysql.service	1	1.690743	0.845372	1.194123	0.496620	1678991360	43.611483	2240245760	0.000000	6486123.187298	43
2	2026-09-24T16:56:02.038606415Z	2010	isuconquest.go.service	1	1.251531	0.625765	1.247630	0.003801	26447872	0.686978	40534016	0.000000	0.000000	5
2	2026-09-24T16:56:02.038606415Z	2010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
2	2026-09-24T16:56:02.038606415Z	2010	mysql.service	1	1.553987	0.776993	1.521781	0.032306	1678991360	43.611483	2240245760	0.000000	6558906.177220	43
3	2026-09-24T16:56:03.038464069Z	3010	isuconquest.go.service	1	1.208572	0.604286	0.804415	0.404158	26685440	0.693149	40534016	0.000000	0.000000	5
3	2026-09-24T16:56:03.038464069Z	3010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
3	2026-09-24T16:56:03.038464069Z	3010	mysql.service	1	1.654135	0.827068	1.163566	0.490570	1678991360	43.611483	2240245760	0.000000	6361993.661608	43
4	2026-09-24T16:56:04.038504369Z	4010	isuconquest.go.service	1	1.155153	0.577577	1.076057	0.079197	26861568	0.697724	40534016	0.000000	0.000000	5
4	2026-09-24T16:56:04.038504369Z	4010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
4	2026-09-24T16:56:04.038504369Z	4010	mysql.service	1	1.427642	0.713821	1.169053	0.258490	1678991360	43.611483	2240245760	0.000000	5738264.696288	43
5	2026-09-24T16:56:05.038566681Z	5010	isuconquest.go.service	1	1.136529	0.568265	1.059934	0.076595	27107328	0.704108	40534016	0.000000	0.000000	5
5	2026-09-24T16:56:05.038566681Z	5010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
5	2026-09-24T16:56:05.038566681Z	5010	mysql.service	1	1.412012	0.706006	1.401113	0.010999	1678991360	43.611483	2240245760	0.000000	5246649.081296	43
6	2026-09-24T16:56:06.038504208Z	6010	isuconquest.go.service	1	1.159272	0.579636	1.159172	0.000000	27357184	0.710598	40534016	0.000000	0.000000	5
6	2026-09-24T16:56:06.038504208Z	6010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
6	2026-09-24T16:56:06.038504208Z	6010	mysql.service	1	1.432589	0.716295	0.592837	0.839752	1678991360	43.611483	2240245760	0.000000	4919603.317780	43
7	2026-09-24T16:56:07.038507897Z	7010	isuconquest.go.service	1	1.352595	0.676298	1.352695	0.000000	28323840	0.735706	40534016	0.000000	0.000000	6
7	2026-09-24T16:56:07.038507897Z	7010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
7	2026-09-24T16:56:07.038507897Z	7010	mysql.service	1	1.540694	0.770347	1.399095	0.141499	1678991360	43.611483	2240245760	0.000000	4919277.926573	43
8	2026-09-24T16:56:08.038508141Z	8010	isuconquest.go.service	1	1.258600	0.629300	1.166300	0.092200	28569600	0.742090	40534016	0.000000	0.000000	6
8	2026-09-24T16:56:08.038508141Z	8010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
8	2026-09-24T16:56:08.038508141Z	8010	mysql.service	1	1.558400	0.779200	1.280400	0.278000	1678991360	43.611483	2240245760	0.000000	4919294.725903	43
9	2026-09-24T16:56:09.038948555Z	9011	isuconquest.go.service	1	1.274339	0.637169	1.270740	0.003598	28573696	0.742196	40534016	0.000000	0.000000	6
9	2026-09-24T16:56:09.038948555Z	9011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
9	2026-09-24T16:56:09.038948555Z	9011	mysql.service	1	1.602294	0.801147	1.602394	0.000000	1678991360	43.611483	2240245760	0.000000	4917130.446580	43
10	2026-09-24T16:56:10.038567478Z	10010	isuconquest.go.service	1	1.174348	0.587174	1.097518	0.076829	28651520	0.744218	40534016	0.000000	0.000000	6
10	2026-09-24T16:56:10.038567478Z	10010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
10	2026-09-24T16:56:10.038567478Z	10010	mysql.service	1	1.572799	0.786400	1.572699	0.000000	1678991360	43.611483	2240245760	0.000000	4921171.330444	43
11	2026-09-24T16:56:11.038416957Z	11010	isuconquest.go.service	1	1.301496	0.650748	0.183828	1.117768	28651520	0.744218	40534016	0.000000	0.000000	6
11	2026-09-24T16:56:11.038416957Z	11010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5906432	0.153418	9048064	0.000000	0.000000	3
