sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T16:56:00.449328647Z	0	26	10000	3	2	0	3	0.000	106	0.000	35763	0.000	30613	0.000	2268	0.000	0	0.000	4	0.000	2286752768	0.000	45486357	0.000	65536	8192	1031	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1606	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T16:56:01.451269127Z	1001	26	10000	3	2	0	3	0.000	106	0.000	35785	21.957	30634	20.959	2268	0.000	0	0.000	4	0.000	2286777636	24819.838	45517620	31202.453	65536	8192	906	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1607	0.998	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T16:56:02.45147854Z	2002	26	10000	3	2	0	3	0.000	106	0.000	35807	21.995	30655	20.996	2268	0.000	0	0.000	4	0.000	2286802504	24862.793	45548882	31255.454	65536	8192	781	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1608	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T16:56:03.450728174Z	3001	26	10000	3	2	0	3	0.000	106	0.000	35829	22.017	30676	21.016	2268	0.000	0	0.000	4	0.000	2286827372	24886.674	45580144	31285.476	65536	8192	658	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1609	1.001	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T16:56:04.450491007Z	4001	26	10000	3	2	0	3	0.000	106	0.000	35851	22.005	30697	21.005	2268	0.000	0	0.000	4	0.000	2286852240	24873.899	45611406	31269.416	65536	8192	558	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1610	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T16:56:05.450498508Z	5001	26	10000	3	2	0	3	0.000	106	0.000	35873	22.000	30718	21.000	2268	0.000	0	0.000	4	0.000	2286877108	24867.803	45642668	31261.752	65536	8192	458	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1611	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T16:56:06.450532483Z	6001	26	10000	3	2	0	3	0.000	106	0.000	35895	21.999	30739	20.999	2268	0.000	0	0.000	4	0.000	2286901976	24867.166	45673930	31260.951	65536	8192	358	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1612	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-24T16:56:07.450687515Z	7001	26	10000	3	2	0	3	0.000	106	0.000	35917	21.997	30760	20.997	2268	0.000	0	0.000	4	0.000	2286926844	24864.145	45705192	31257.154	65536	8192	277	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1613	1.000	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-24T16:56:08.450849648Z	8001	26	10000	3	2	0	3	0.000	106	0.000	35939	21.996	30781	20.997	2268	0.000	0	0.000	4	0.000	2286951712	24863.969	45736454	31256.933	65536	8192	202	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1614	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-24T16:56:09.450996447Z	9001	26	10000	3	2	0	3	0.000	106	0.000	35961	21.997	30802	20.997	2268	0.000	0	0.000	4	0.000	2286976580	24864.350	45767716	31257.411	65536	8192	144	149406113	0.000	4635	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1615	1.000	0	0.000	0.000	0	0.000	3	0	0.000
